,movieId,count_ratings,mean_ratings
5659,27882,4,4.0
5660,27879,4,4.125
5661,7228,4,2.5
5662,7215,4,3.5
5663,2166,4,2.5
5664,65642,4,4.25
5665,65585,4,3.5
5666,2241,4,3.5
5667,135567,4,2.375
5668,74154,4,2.5
5669,3990,4,2.25
5670,50798,4,1.125
5671,3973,4,1.125
5672,4042,4,3.375
5673,7121,4,4.75
5674,7116,4,3.125
5675,7102,4,2.5
5676,2205,4,2.875
5677,2204,4,3.875
5678,1942,4,4.25
5679,140956,4,3.5
5680,30850,4,3.75
5681,114795,4,3.5
5682,92507,4,3.375
5683,3516,4,3.375
5684,3937,4,2.625
5685,3930,4,2.125
5686,4012,4,2.5
5687,947,4,3.75
5688,96488,4,4.25
5689,96432,4,3.625
5690,7026,4,2.375
5691,85131,4,2.375
5692,27837,4,2.875
5693,49772,4,4.0
5694,4067,4,3.375
5695,4066,4,2.875
5696,4063,4,2.5
5697,3500,4,3.0
5698,3497,4,2.5
5699,3467,4,3.75
5700,3445,4,3.5
5701,54785,4,3.25
5702,3436,4,3.75
5703,3430,4,3.0
5704,3306,4,4.125
5705,117533,4,3.875
5706,3384,4,4.5
5707,271,4,3.5
5708,7000,4,3.0
5709,6989,4,3.5
5710,6978,4,3.25
5711,100390,4,2.875
5712,140359,4,4.0
5713,70565,4,3.625
5714,65188,4,3.875
5715,27878,4,3.875
5716,7084,4,3.75
5717,7069,4,3.5
5718,7048,4,3.375
5719,7033,4,3.125
5720,4168,4,2.75
5721,299,4,4.0
5722,2265,4,2.375
5723,2264,4,2.75
5724,2337,4,3.375
5725,2333,4,4.125
5726,134214,4,3.5
5727,93831,4,2.625
5728,93766,4,2.625
5729,4160,4,4.125
5730,4141,4,2.5
5731,4126,4,3.5
5732,4124,4,1.25
5733,109846,4,3.25
5734,109673,4,2.125
5735,109578,4,3.25
5736,55245,4,3.25
5737,78467,4,1.875
5738,6872,4,1.125
5739,6852,4,3.625
5740,6808,4,4.0
5741,6786,4,3.875
5742,6785,4,3.75
5743,100507,4,3.625
5744,31804,4,3.25
5745,152970,4,4.375
5746,152091,4,3.125
5747,49220,4,2.375
5748,4229,4,2.125
5749,4221,4,2.625
5750,4191,4,3.25
5751,4175,4,3.625
5752,117887,4,4.0
5753,6559,4,2.5
5754,6744,4,2.25
5755,6710,4,3.625
5756,6695,4,1.875
5757,6687,4,2.0
5758,90717,4,3.5
5759,90531,4,3.75
5760,70159,4,3.0
5761,879,4,3.0
5762,1305,4,3.5
5763,151739,4,2.875
5764,74510,4,4.25
5765,74324,4,4.375
5766,55167,4,4.625
5767,55253,4,3.75
5768,32289,4,3.375
5769,101612,4,3.0
5770,1860,4,2.625
5771,90430,4,4.0
5772,62511,4,3.125
5773,132796,4,1.875
5774,2399,4,2.25
5775,2383,4,1.5
5776,63540,4,2.125
5777,63479,4,3.625
5778,101577,4,2.5
5779,78088,4,3.5
5780,4305,4,1.625
5781,4293,4,2.5
5782,47894,4,3.75
5783,4259,4,3.5
5784,48412,4,3.0
5785,840,4,3.375
5786,165101,4,2.875
5787,4339,4,3.75
5788,4439,4,3.625
5789,387,4,2.375
5790,173291,4,2.875
5791,173145,4,2.875
5792,365,4,3.25
5793,174053,4,4.75
5794,83132,4,3.5
5795,32584,4,3.125
5796,6658,4,3.375
5797,6643,4,2.625
5798,6636,4,3.75
5799,6625,4,2.5
5800,4518,4,3.75
5801,101962,4,4.0
5802,6375,4,4.0
5803,6368,4,4.0
5804,6341,4,3.25
5805,63433,4,3.5
5806,132157,4,2.75
5807,1844,4,3.875
5808,1837,4,2.25
5809,32657,4,4.25
5810,6339,4,3.875
5811,6337,4,3.5
5812,1330,4,1.5
5813,1326,4,1.125
5814,109483,4,2.625
5815,48696,4,3.875
5816,142222,4,3.125
5817,71462,4,4.25
5818,62293,4,3.5
5819,6252,4,2.375
5820,6249,4,2.375
5821,32460,4,4.25
5822,4432,4,4.125
5823,47382,4,3.5
5824,46967,4,3.375
5825,4419,4,4.25
5826,4389,4,3.625
5827,4381,4,3.375
5828,47810,4,1.0
5829,4535,4,3.375
5830,4533,4,3.75
5831,4529,4,3.875
5832,3224,4,4.75
5833,3194,4,3.625
5834,2522,4,3.25
5835,61352,4,3.375
5836,1752,4,2.5
5837,1733,4,4.5
5838,1731,4,1.75
5839,1730,4,3.25
5840,33499,4,2.5
5841,87867,4,2.75
5842,87304,4,3.625
5843,6220,4,2.5
5844,6332,4,3.0
5845,6308,4,2.625
5846,6288,4,3.875
5847,6286,4,3.875
5848,148956,4,3.125
5849,6093,4,3.375
5850,6040,4,2.125
5851,6039,4,2.375
5852,456,4,3.75
5853,82667,4,3.875
5854,1727,4,3.75
5855,142422,4,4.25
5856,60941,4,2.875
5857,1684,4,3.5
5858,4502,4,1.625
5859,94266,4,2.5
5860,94070,4,3.875
5861,73344,4,4.25
5862,3230,4,3.875
5863,3225,4,2.0
5864,2639,4,3.125
5865,2615,4,2.875
5866,2593,4,3.375
5867,2587,4,3.25
5868,33880,4,3.75
5869,33834,4,3.125
5870,6184,4,4.25
5871,3190,4,2.0
5872,94015,4,3.0
5873,4605,4,3.625
5874,4585,4,3.375
5875,766,4,3.5
5876,56563,4,3.25
5877,3117,4,3.875
5878,3167,4,3.5
5879,3163,4,3.875
5880,73015,4,2.75
5881,103075,4,3.25
5882,34336,4,2.0
5883,34271,4,3.75
5884,5843,4,2.5
5885,5809,4,3.375
5886,95873,4,3.5
5887,6012,4,2.5
5888,5988,4,2.625
5889,102993,4,3.125
5890,5951,4,3.25
5891,1648,4,3.5
5892,142997,4,2.875
5893,2561,4,2.75
5894,2660,4,3.5
5895,128975,4,2.875
5896,4725,4,3.625
5897,44204,4,3.25
5898,5712,4,3.625
5899,34532,4,3.0
5900,5668,4,2.5
5901,5646,4,4.0
5902,103596,4,1.875
5903,5899,4,4.0
5904,5891,4,2.625
5905,5879,4,1.5
5906,5873,4,3.875
5907,1353,4,3.375
5908,4721,4,2.125
5909,4703,4,3.375
5910,4697,4,2.625
5911,4686,4,1.625
5912,487,4,2.5
5913,479,4,2.25
5914,2575,4,3.75
5915,130576,4,2.375
5916,89118,4,3.0
5917,2693,4,3.375
5918,60760,4,2.875
5919,3142,4,3.25
5920,4640,4,3.75
5921,4628,4,3.125
5922,4773,4,3.0
5923,4745,4,3.625
5924,45442,4,2.875
5925,45175,4,3.75
5926,4738,4,4.0
5927,4727,4,3.125
5928,1392,4,4.125
5929,1382,4,1.875
5930,3111,4,4.25
5931,3109,4,3.5
5932,3093,4,3.75
5933,3091,4,4.125
5934,3076,4,3.625
5935,5544,4,3.75
5936,5527,4,3.5
5937,5522,4,3.5
5938,2677,4,4.375
5939,71823,4,3.5
5940,1605,4,2.75
5941,1602,4,1.75
5942,1598,4,2.5
5943,170697,4,4.125
5944,4928,4,3.125
5945,38798,4,3.125
5946,38304,4,4.625
5947,5477,4,3.875
5948,5466,4,4.0
5949,168326,4,4.0
5950,168266,4,3.75
5951,168254,4,3.125
5952,523,4,3.5
5953,518,4,2.375
5954,513,4,3.375
5955,461,4,2.75
5956,4808,4,2.375
5957,4803,4,3.625
5958,4802,4,3.0
5959,44864,4,3.25
5960,127098,4,4.375
5961,127096,4,3.75
5962,59333,4,2.875
5963,2789,4,2.875
5964,2786,4,1.75
5965,39231,4,3.5
5966,3074,4,4.25
5967,4792,4,3.125
5968,4850,4,3.375
5969,718,4,4.125
5970,692,4,2.0
5971,167036,4,3.75
5972,167018,4,3.125
5973,80126,4,2.625
5974,680,4,4.125
5975,4929,4,2.375
5976,147378,4,3.0
5977,106540,4,2.875
5978,5438,4,2.75
5979,5428,4,1.125
5980,39869,4,4.125
5981,39427,4,3.0
5982,512,4,3.0
5983,37240,4,3.5
5984,104076,4,1.875
5985,104069,4,4.125
5986,103980,4,3.375
5987,39234,4,3.5
5988,1592,4,2.375
5989,2836,4,3.5
5990,2807,4,2.625
5991,127108,4,3.875
5992,5147,4,3.75
5993,5415,4,3.125
5994,5414,4,2.875
5995,5410,4,2.375
5996,95307,4,2.75
5997,2771,4,3.25
5998,2882,4,2.0
5999,4912,4,3.75
6000,4898,4,2.625
6001,4888,4,3.875
6002,121231,4,4.125
6003,72356,4,4.375
6004,72167,4,3.375
6005,1422,4,2.75
6006,147384,4,4.0
6007,147380,4,2.875
6008,3017,4,3.0
6009,3011,4,3.25
6010,58347,4,3.5
6011,58315,4,2.125
6012,40723,4,3.25
6013,40614,4,3.25
6014,5248,4,1.375
6015,5246,4,2.125
6016,5222,4,3.375
6017,2851,4,3.25
6018,2905,4,4.25
6019,2902,4,2.5
6020,1550,4,2.25
6021,1503,4,3.0
6022,5214,4,2.5
6023,105037,4,2.5
6024,581,4,4.0
6025,577,4,2.125
6026,574,4,3.25
6027,88356,4,1.875
6028,88235,4,3.625
6029,168492,4,3.75
6030,5264,4,2.25
6031,5255,4,2.375
6032,40955,4,3.875
6033,40851,4,3.375
6034,105954,4,3.625
6035,43917,4,3.0
6036,650,4,3.0
6037,639,4,3.0
6038,634,4,2.25
6039,3031,4,2.375
6040,105653,4,4.0
6041,43376,4,4.625
6042,105197,4,4.125
6043,4976,4,3.875
6044,4969,4,3.625
6045,5102,4,2.5
6046,5099,4,2.5
6047,42734,4,3.25
6048,1447,4,3.375
6049,2996,4,3.125
6050,2978,4,3.0
6051,2970,4,3.375
6052,2967,4,4.0
6053,58839,4,2.375
6054,42013,4,2.75
6055,42009,4,1.875
6056,3801,4,4.0
6057,3786,4,2.625
6058,3774,4,0.75
6059,112911,4,2.0
6060,52694,4,2.875
6061,3865,4,3.25
6062,3846,4,3.625
6063,3843,4,2.375
6064,112370,4,1.875
6065,26471,4,4.375
6066,26322,4,3.125
6067,2091,4,2.25
6068,2016,4,2.875
6069,8011,4,4.0
6070,8967,4,1.75
6071,53024,4,3.875
6072,69275,4,4.25
6073,25771,4,4.5
6074,138210,5,3.3
6075,8387,5,0.8
6076,8372,5,2.3
6077,64,5,2.2
6078,26680,5,3.8
6079,8870,5,2.5
6080,75,5,2.2
6081,187595,5,3.9
6082,71,5,1.7
6083,68,5,3.4
6084,8607,5,3.9
6085,8604,5,3.2
6086,27020,5,3.4
6087,8796,5,3.1
6088,26903,5,3.8
6089,2070,5,3.4
6090,43904,5,1.3
6091,42418,5,3.2
6092,5027,5,3.0
6093,4990,5,3.2
6094,4971,5,3.1
6095,168418,5,3.8
6096,41863,5,4.0
6097,5107,5,3.1
6098,5092,5,3.0
6099,5081,5,2.8
6100,5080,5,2.6
6101,1487,5,3.0
6102,1468,5,2.6
6103,2961,5,2.4
6104,42728,5,3.6
6105,42718,5,3.8
6106,42632,5,4.0
6107,580,5,2.8
6108,104243,5,3.3
6109,104218,5,3.4
6110,43921,5,3.3
6111,656,5,3.0
6112,619,5,2.6
6113,2937,5,4.1
6114,58105,5,3.4
6115,91653,5,3.3
6116,91323,5,2.9
6117,2925,5,4.1
6118,2922,5,3.6
6119,1554,5,2.4
6120,1498,5,3.0
6121,95449,5,2.7
6122,2769,5,3.4
6123,1442,5,3.5
6124,2888,5,2.1
6125,59126,5,3.8
6126,2883,5,3.2
6127,2866,5,3.6
6128,5298,5,3.5
6129,4915,5,2.8
6130,4900,5,3.0
6131,122902,5,2.1
6132,3038,5,4.2
6133,1399,5,3.1
6134,5451,5,3.0
6135,5450,5,3.2
6136,5434,5,3.8
6137,40414,5,3.7
6138,39449,5,2.6
6139,39435,5,2.9
6140,171011,5,4.2
6141,81417,5,3.7
6142,103810,5,3.2
6143,39400,5,2.1
6144,1582,5,2.6
6145,2810,5,4.2
6146,44709,5,3.8
6147,4867,5,3.1
6148,4846,5,3.5
6149,697,5,2.7
6150,4921,5,4.0
6151,5480,5,2.6
6152,37739,5,3.3
6153,550,5,3.4
6154,169984,5,2.8
6155,469,5,3.4
6156,4821,5,3.1
6157,4814,5,2.5
6158,44828,5,3.0
6159,1395,5,3.0
6160,3115,5,4.0
6161,5570,5,3.9
6162,5548,5,3.0
6163,60514,5,2.5
6164,60487,5,3.8
6165,2736,5,3.6
6166,1643,5,3.8
6167,1633,5,4.0
6168,1611,5,4.1
6169,5632,5,3.6
6170,5628,5,3.5
6171,60037,5,3.0
6172,2732,5,4.5
6173,128620,5,3.9
6174,128520,5,3.8
6175,5804,5,2.3
6176,5796,5,2.5
6177,3130,5,2.4
6178,118997,5,2.8
6179,56921,5,3.8
6180,56805,5,3.3
6181,4735,5,2.6
6182,34542,5,3.7
6183,5666,5,3.6
6184,5665,5,2.5
6185,5909,5,3.3
6186,5876,5,3.9
6187,5874,5,2.4
6188,103235,5,4.0
6189,1366,5,3.9
6190,1363,5,3.5
6191,725,5,2.5
6192,45662,5,2.3
6193,94953,5,3.0
6194,120635,5,2.7
6195,3045,5,3.6
6196,73266,5,3.0
6197,73023,5,4.1
6198,3153,5,4.4
6199,34334,5,2.5
6200,95858,5,3.9
6201,6014,5,2.5
6202,5993,5,2.9
6203,33903,5,4.0
6204,2570,5,3.2
6205,2670,5,3.6
6206,2654,5,3.6
6207,2618,5,3.4
6208,90890,5,2.3
6209,4474,5,2.9
6210,4465,5,3.7
6211,4591,5,3.0
6212,45928,5,3.7
6213,79553,5,3.0
6214,72605,5,3.5
6215,6025,5,2.9
6216,458,5,2.8
6217,453,5,2.8
6218,61236,5,3.0
6219,1703,5,2.9
6220,1667,5,2.1
6221,2491,5,3.6
6222,4509,5,2.9
6223,73323,5,4.2
6224,73319,5,2.4
6225,91974,5,3.8
6226,3221,5,3.7
6227,118900,5,2.9
6228,55814,5,4.1
6229,55577,5,3.2
6230,1762,5,2.3
6231,1755,5,4.1
6232,422,5,3.2
6233,87483,5,2.7
6234,6301,5,4.0
6235,33158,5,2.0
6236,1785,5,3.9
6237,1783,5,2.8
6238,71518,5,3.1
6239,71379,5,3.4
6240,2498,5,2.1
6241,62250,5,3.7
6242,4406,5,4.4
6243,4383,5,3.5
6244,4372,5,3.4
6245,4544,5,2.9
6246,4526,5,3.1
6247,6460,5,4.9
6248,102033,5,3.2
6249,6370,5,4.0
6250,32898,5,3.5
6251,2382,5,2.5
6252,3251,5,3.7
6253,1306,5,2.7
6254,47423,5,4.0
6255,813,5,2.8
6256,165549,5,2.9
6257,4356,5,3.8
6258,4464,5,3.6
6259,6538,5,3.6
6260,390,5,3.7
6261,83803,5,4.1
6262,6624,5,1.9
6263,32291,5,3.1
6264,70599,5,3.9
6265,71135,5,3.4
6266,71106,5,3.6
6267,2429,5,2.8
6268,101525,5,3.5
6269,4334,5,4.6
6270,4304,5,3.6
6271,47950,5,3.2
6272,4275,5,2.9
6273,4267,5,3.4
6274,4265,5,3.0
6275,3182,5,4.0
6276,3169,5,3.3
6277,3286,5,2.3
6278,117881,5,3.8
6279,6724,5,3.6
6280,6713,5,3.8
6281,6702,5,2.3
6282,6686,5,2.7
6283,2377,5,2.5
6284,90600,5,3.6
6285,1919,5,2.5
6286,6666,5,4.3
6287,77800,5,4.0
6288,891,5,3.8
6289,881,5,2.1
6290,3342,5,3.5
6291,3327,5,3.7
6292,3310,5,4.1
6293,78349,5,3.8
6294,6663,5,3.4
6295,6832,5,3.6
6296,6811,5,2.5
6297,6810,5,2.5
6298,6794,5,1.5
6299,6791,5,4.4
6300,6777,5,3.6
6301,101025,5,2.2
6302,6887,5,4.1
6303,1264,5,3.8
6304,156609,5,2.6
6305,4104,5,1.4
6306,78039,5,2.8
6307,4231,5,3.5
6308,4220,5,3.4
6309,4241,5,2.1
6310,4234,5,3.2
6311,31364,5,4.7
6312,343,5,2.9
6313,340,5,3.4
6314,334,5,4.2
6315,302,5,3.2
6316,2275,5,3.6
6317,2266,5,3.1
6318,63853,5,3.2
6319,2356,5,2.6
6320,64285,5,3.7
6321,4030,5,1.8
6322,93721,5,4.1
6323,117851,5,3.7
6324,3401,5,2.2
6325,7008,5,4.5
6326,6985,5,3.9
6327,6975,5,3.2
6328,2303,5,3.6
6329,2290,5,3.6
6330,2287,5,3.8
6331,65130,5,3.7
6332,100163,5,2.9
6333,6951,5,2.1
6334,7044,5,3.8
6335,7027,5,3.2
6336,96417,5,3.2
6337,7018,5,3.9
6338,85056,5,3.1
6339,74532,5,2.5
6340,3470,5,4.3
6341,54648,5,2.7
6342,110127,5,2.8
6343,27822,5,2.7
6344,7117,5,2.3
6345,7115,5,2.6
6346,66371,5,4.1
6347,2263,5,2.8
6348,65685,5,3.5
6349,140928,5,3.2
6350,27912,5,3.3
6351,3528,5,3.4
6352,3525,5,2.9
6353,3946,5,2.5
6354,4021,5,4.3
6355,4086,5,3.5
6356,49824,5,3.1
6357,27839,5,2.3
6358,270,5,3.4
6359,175569,5,3.4
6360,259,5,3.2
6361,2163,5,2.2
6362,2252,5,2.5
6363,2206,5,4.0
6364,3553,5,2.4
6365,3548,5,3.7
6366,3545,5,3.0
6367,1192,5,4.5
6368,1187,5,3.6
6369,3992,5,3.7
6370,3425,5,3.4
6371,1130,5,2.9
6372,1128,5,2.5
6373,3538,5,3.2
6374,3529,5,3.5
6375,66509,5,3.5
6376,242,5,3.6
6377,190,5,2.8
6378,1973,5,2.2
6379,2188,5,2.0
6380,990,5,2.9
6381,973,5,3.9
6382,161634,5,3.3
6383,158966,5,4.5
6384,3632,5,4.0
6385,3599,5,3.2
6386,3506,5,3.0
6387,3501,5,2.3
6388,66785,5,3.8
6389,2170,5,2.4
6390,85401,5,2.9
6391,7320,5,3.4
6392,98585,5,3.5
6393,2106,5,3.7
6394,1993,5,1.8
6395,74868,5,3.0
6396,1050,5,3.9
6397,1043,5,2.4
6398,1034,5,3.1
6399,1016,5,2.9
6400,1014,5,2.9
6401,93272,5,3.1
6402,1006,5,3.5
6403,1983,5,2.4
6404,7700,5,3.3
6405,7698,5,3.7
6406,7649,5,2.8
6407,68073,5,3.4
6408,67997,5,4.3
6409,3840,5,2.4
6410,51931,5,4.1
6411,3557,5,2.9
6412,54281,5,3.5
6413,3690,5,2.0
6414,113453,5,3.1
6415,113378,5,2.3
6416,3682,5,3.7
6417,51575,5,2.3
6418,27592,5,3.8
6419,7845,5,2.7
6420,180985,5,3.0
6421,116,5,3.9
6422,102,5,2.4
6423,8266,5,2.7
6424,8253,5,3.4
6425,3764,5,2.3
6426,112818,5,3.3
6427,112788,5,2.6
6428,3871,5,3.9
6429,3864,5,2.1
6430,3858,5,3.5
6431,27156,5,4.3
6432,8157,5,3.5
6433,8128,5,4.1
6434,26729,5,3.8
6435,26258,5,3.9
6436,2084,5,2.7
6437,2077,5,3.4
6438,2073,5,3.6
6439,69134,5,3.8
6440,2017,5,3.1
6441,7983,5,4.2
6442,9010,5,4.1
6443,3672,5,3.8
6444,3726,5,3.6
6445,3724,5,3.3
6446,3723,5,3.8
6447,92938,5,1.6
6448,183897,5,3.5
6449,86781,5,4.4
6450,86504,5,4.3
6451,8827,5,4.0
6452,26242,5,3.2
6453,26152,5,3.0
6454,26131,5,4.3
6455,26084,5,3.9
6456,2676,6,3.1666666666666665
6457,472,6,2.583333333333333
6458,548,6,2.75
6459,37720,6,2.9166666666666665
6460,5479,6,3.5
6461,127198,6,3.583333333333333
6462,127202,6,3.75
6463,60161,6,3.5
6464,130490,6,2.833333333333333
6465,2579,6,3.8333333333333335
6466,501,6,3.6666666666666665
6467,81156,6,3.9166666666666665
6468,95543,6,2.9166666666666665
6469,5585,6,2.083333333333333
6470,103339,6,2.9166666666666665
6471,91128,6,3.583333333333333
6472,132,6,2.833333333333333
6473,155,6,2.4166666666666665
6474,171,6,3.8333333333333335
6475,51834,6,2.9166666666666665
6476,75805,6,2.75
6477,3835,6,2.1666666666666665
6478,3841,6,2.833333333333333
6479,51939,6,3.083333333333333
6480,52241,6,3.25
6481,3766,6,2.083333333333333
6482,3770,6,2.6666666666666665
6483,3788,6,3.6666666666666665
6484,3799,6,1.5833333333333333
6485,160563,6,3.083333333333333
6486,8879,6,3.25
6487,2748,6,1.8333333333333333
6488,68952,6,3.75
6489,139642,6,2.833333333333333
6490,7757,6,3.5
6491,27317,6,3.75
6492,3987,6,2.4166666666666665
6493,3993,6,3.0
6494,110771,6,2.9166666666666665
6495,3915,6,3.6666666666666665
6496,3925,6,3.9166666666666665
6497,88812,6,2.6666666666666665
6498,1190,6,3.1666666666666665
6499,1191,6,3.5
6500,3550,6,3.6666666666666665
6501,3511,6,2.25
6502,3594,6,3.25
6503,1177,6,4.0
6504,7319,6,2.083333333333333
6505,27721,6,3.6666666666666665
6506,942,6,4.333333333333333
6507,948,6,3.9166666666666665
6508,949,6,3.9166666666666665
6509,3519,6,2.9166666666666665
6510,1126,6,2.833333333333333
6511,3412,6,3.4166666666666665
6512,3422,6,3.333333333333333
6513,3955,6,1.5833333333333333
6514,50685,6,3.8333333333333335
6515,3985,6,3.25
6516,7624,6,2.75
6517,136562,6,3.75
6518,136598,6,3.4166666666666665
6519,90249,6,3.0
6520,157699,6,3.8333333333333335
6521,4102,6,3.5
6522,49932,6,3.6666666666666665
6523,162578,6,4.0
6524,162606,6,3.0
6525,936,6,4.0
6526,938,6,3.25
6527,7376,6,3.0
6528,7379,6,3.5
6529,1977,6,2.583333333333333
6530,1995,6,1.6666666666666667
6531,2151,6,3.75
6532,2099,6,3.4166666666666665
6533,96728,6,3.9166666666666665
6534,96811,6,3.9166666666666665
6535,7460,6,3.583333333333333
6536,27741,6,3.8333333333333335
6537,85774,6,3.75
6538,85780,6,3.583333333333333
6539,2184,6,3.4166666666666665
6540,191,6,2.4166666666666665
6541,213,6,3.8333333333333335
6542,179401,6,3.6666666666666665
6543,4211,6,3.75
6544,4215,6,2.083333333333333
6545,1226,6,3.5
6546,1255,6,3.0
6547,3392,6,2.333333333333333
6548,3404,6,3.583333333333333
6549,4158,6,2.083333333333333
6550,3469,6,4.083333333333333
6551,3494,6,4.0
6552,4248,6,1.75
6553,4178,6,3.5
6554,4203,6,3.1666666666666665
6555,4205,6,3.1666666666666665
6556,4210,6,3.9166666666666665
6557,27772,6,2.583333333333333
6558,217,6,2.333333333333333
6559,135137,6,2.583333333333333
6560,2208,6,3.9166666666666665
6561,2239,6,4.666666666666667
6562,250,6,2.5
6563,84601,6,3.333333333333333
6564,7164,6,3.083333333333333
6565,7234,6,4.25
6566,7235,6,3.4166666666666665
6567,7327,6,3.75
6568,833,6,2.0
6569,47640,6,3.5
6570,48520,6,2.833333333333333
6571,149352,6,2.6666666666666665
6572,1334,6,3.0
6573,3266,6,4.5
6574,117895,6,1.8333333333333333
6575,3177,6,3.25
6576,3181,6,3.9166666666666665
6577,48142,6,3.25
6578,851,6,2.833333333333333
6579,116799,6,3.6666666666666665
6580,91976,6,2.9166666666666665
6581,886,6,2.6666666666666665
6582,77866,6,3.1666666666666665
6583,4233,6,2.0
6584,27821,6,3.25
6585,7064,6,3.25
6586,45732,6,1.5833333333333333
6587,4564,6,2.833333333333333
6588,4498,6,3.0
6589,3238,6,1.5833333333333333
6590,73268,6,3.4166666666666665
6591,94478,6,2.5
6592,4546,6,3.9166666666666665
6593,46974,6,2.6666666666666665
6594,4452,6,2.6666666666666665
6595,108156,6,3.1666666666666665
6596,108928,6,2.6666666666666665
6597,108945,6,2.333333333333333
6598,78893,6,1.9166666666666667
6599,828,6,3.333333333333333
6600,2315,6,2.1666666666666665
6601,140711,6,2.6666666666666665
6602,100498,6,2.083333333333333
6603,6974,6,3.0
6604,7001,6,3.75
6605,79185,6,3.4166666666666665
6606,79242,6,2.9166666666666665
6607,1361,6,4.083333333333333
6608,1365,6,3.583333333333333
6609,56715,6,4.0
6610,56801,6,2.583333333333333
6611,1949,6,4.333333333333333
6612,1964,6,4.083333333333333
6613,2261,6,3.0
6614,66297,6,3.5
6615,7101,6,3.0
6616,31427,6,2.333333333333333
6617,6820,6,4.0
6618,6664,6,3.5
6619,45440,6,3.333333333333333
6620,4748,6,2.083333333333333
6621,4754,6,3.9166666666666665
6622,4616,6,3.5
6623,119155,6,3.5
6624,55872,6,3.5
6625,3063,6,2.1666666666666665
6626,94780,6,2.833333333333333
6627,45726,6,2.1666666666666665
6628,4676,6,1.9166666666666667
6629,100383,6,3.9166666666666665
6630,2282,6,3.4166666666666665
6631,2306,6,2.583333333333333
6632,64231,6,3.0
6633,32011,6,2.1666666666666665
6634,101112,6,3.083333333333333
6635,4774,6,2.1666666666666665
6636,44788,6,3.5
6637,3079,6,3.083333333333333
6638,3090,6,4.166666666666667
6639,1389,6,1.4166666666666667
6640,4812,6,2.1666666666666665
6641,4815,6,2.9166666666666665
6642,4844,6,2.6666666666666665
6643,44193,6,3.75
6644,45028,6,3.6666666666666665
6645,45221,6,2.583333333333333
6646,275,6,2.0
6647,330,6,3.0
6648,6338,6,2.333333333333333
6649,1809,6,4.0
6650,3032,6,3.6666666666666665
6651,3041,6,2.083333333333333
6652,95088,6,3.75
6653,44397,6,3.083333333333333
6654,80166,6,2.6666666666666665
6655,166534,6,3.333333333333333
6656,166635,6,3.6666666666666665
6657,6669,6,3.4166666666666665
6658,1875,6,3.9166666666666665
6659,1931,6,4.166666666666667
6660,90522,6,3.0
6661,2357,6,4.416666666666667
6662,64030,6,2.6666666666666665
6663,64034,6,3.4166666666666665
6664,5048,6,2.333333333333333
6665,611,6,2.4166666666666665
6666,3007,6,3.75
6667,3029,6,3.25
6668,58103,6,3.4166666666666665
6669,2940,6,4.0
6670,612,6,2.5
6671,627,6,3.333333333333333
6672,44004,6,3.25
6673,2418,6,2.75
6674,6591,6,4.333333333333333
6675,6619,6,2.9166666666666665
6676,346,6,3.5
6677,347,6,3.5
6678,354,6,3.333333333333333
6679,6536,6,3.6666666666666665
6680,2956,6,3.1666666666666665
6681,2971,6,4.083333333333333
6682,2976,6,3.4166666666666665
6683,122890,6,3.4166666666666665
6684,122898,6,2.5
6685,1454,6,3.75
6686,4978,6,3.8333333333333335
6687,5016,6,3.0
6688,43560,6,3.1666666666666665
6689,5039,6,4.083333333333333
6690,1821,6,2.6666666666666665
6691,2430,6,2.833333333333333
6692,2432,6,3.083333333333333
6693,2436,6,4.25
6694,6461,6,3.8333333333333335
6695,130634,6,2.75
6696,556,6,3.333333333333333
6697,569,6,2.6666666666666665
6698,42004,6,3.5
6699,2497,6,2.9166666666666665
6700,2504,6,3.1666666666666665
6701,2506,6,3.333333333333333
6702,71520,6,2.333333333333333
6703,1797,6,4.25
6704,33085,6,2.25
6705,33145,6,3.0
6706,33154,6,4.0
6707,33164,6,1.8333333333333333
6708,6322,6,2.833333333333333
6709,6212,6,1.9166666666666667
6710,82852,6,1.8333333333333333
6711,82854,6,1.8333333333333333
6712,5942,6,2.833333333333333
6713,414,6,2.333333333333333
6714,429,6,2.0
6715,444,6,2.333333333333333
6716,2548,6,1.8333333333333333
6717,2549,6,2.9166666666666665
6718,2553,6,3.083333333333333
6719,126548,6,3.25
6720,2880,6,3.083333333333333
6721,5319,6,3.5
6722,40581,6,2.9166666666666665
6723,95207,6,2.75
6724,5339,6,3.9166666666666665
6725,5379,6,4.25
6726,89087,6,2.5
6727,80860,6,3.0
6728,34332,6,2.9166666666666665
6729,103372,6,3.4166666666666665
6730,5792,6,3.6666666666666665
6731,81784,6,2.6666666666666665
6732,5452,6,1.5833333333333333
6733,2787,6,2.4166666666666665
6734,1593,6,2.833333333333333
6735,1594,6,4.083333333333333
6736,5421,6,3.5
6737,62113,6,2.833333333333333
6738,1683,6,4.416666666666667
6739,2574,6,2.0
6740,142448,6,3.083333333333333
6741,459,6,2.25
6742,6062,6,3.083333333333333
6743,5941,6,2.9166666666666665
6744,162350,6,3.583333333333333
6745,1004,6,3.0
6746,75985,6,3.5
6747,3927,6,2.6666666666666665
6748,1018,6,2.4166666666666665
6749,1024,6,3.6666666666666665
6750,160980,6,3.1666666666666665
6751,3889,6,2.25
6752,2036,6,2.25
6753,69069,6,3.583333333333333
