,movieId,titulo_movie_lens,genres,userId,tag,timestamp
2022,5603,"Lavender Hill Mob, The (1951)",Comedy|Crime,474,crime,1138039241
2023,5603,"Lavender Hill Mob, The (1951)",Comedy|Crime,474,heist,1138039241
2024,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,474,anime,1137206076
2025,5629,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical,474,Bible,1137374683
2026,5630,Red Dragon (2002),Crime|Mystery|Thriller,474,Hannibal Lecter,1139059884
2027,5633,Heaven (2002),Drama,474,bombs,1138039202
2028,5644,"Pride of the Yankees, The (1942)",Drama,474,baseball,1138039381
2029,5644,"Pride of the Yankees, The (1942)",Drama,474,Lou Gehrig,1138039381
2030,5669,Bowling for Columbine (2002),Documentary,474,violence in america,1138039133
2031,5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,474,pudding,1137206033
2032,5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,567,anger,1525282648
2033,5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,567,awkward,1525282635
2034,5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,567,bittersweet,1525282627
2035,5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,567,hallucinatory,1525282650
2036,5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,567,quirky,1525282629
2037,5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,567,sad,1525282646
2038,5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,567,surreal,1525282654
2039,5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,567,symbolism,1525282652
2040,5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,567,tense,1525282631
2041,5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,567,unconventional,1525282616
2042,5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,567,unique,1525282637
2043,5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,567,wistful,1525282643
2044,5682,"Grey Zone, The (2001)",Drama,474,Holocaust,1138039189
2045,5685,Real Women Have Curves (2002),Comedy|Drama,474,Girl Power,1137206048
2046,5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,474,made me cry,1137205866
2047,5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,474,orphans,1137205866
2048,5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,567,beautiful,1525283799
2049,5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,567,downbeat,1525283801
2050,5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,567,grim,1525283797
2051,5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,567,poignant,1525283788
2052,5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,567,tear jerker,1525283804
2053,5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,567,tragedy,1525283795
2054,5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,567,tragic,1525283809
2055,5694,Staying Alive (1983),Comedy|Drama|Musical,606,70mm,1175638092
2056,5721,"Chosen, The (1981)",Drama,474,In Netflix queue,1137200976
2057,5721,"Chosen, The (1981)",Drama,474,Judaism,1137200976
2058,5747,Gallipoli (1981),Drama|War,474,World War I,1137181512
2059,5791,Frida (2002),Drama|Romance,474,art,1138039181
2060,5792,Roger Dodger (2002),Comedy|Drama,474,dating,1137375296
2061,5802,"World of Henry Orient, The (1964)",Comedy,474,teenagers,1138039442
2062,5812,Far from Heaven (2002),Drama|Romance,474,salute to Douglas Sirk,1137181505
2063,5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,474,Magic,1137205882
2064,5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,474,Wizards,1137205882
2065,5820,Standing in the Shadows of Motown (2002),Documentary|Musical,474,music business,1138039419
2066,5875,Personal Velocity (2002),Drama,474,short films,1137375257
2067,5876,"Quiet American, The (2002)",Drama|Thriller|War,474,Graham Greene,1138039395
2068,5878,Talk to Her (Hable con Ella) (2002),Drama|Romance,474,coma,1138039423
2069,5899,Zulu (1964),Action|Drama|War,474,Africa,1137442538
2070,5952,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,439,Myth,1436944038
2071,5952,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,474,Tolkein,1137181130
2072,5954,25th Hour (2002),Crime|Drama,474,crime,1138039070
2073,5954,25th Hour (2002),Crime|Drama,474,nightclub,1138039070
2074,5971,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy,474,anime,1138039281
2075,5989,Catch Me If You Can (2002),Crime|Drama,474,crime,1138039137
2076,5989,Catch Me If You Can (2002),Crime|Drama,537,cheating,1424139697
2077,5989,Catch Me If You Can (2002),Crime|Drama,537,intelligent,1424139627
2078,5989,Catch Me If You Can (2002),Crime|Drama,537,Leonardo DiCaprio,1424139605
2079,5989,Catch Me If You Can (2002),Crime|Drama,537,lies,1424139629
2080,5989,Catch Me If You Can (2002),Crime|Drama,537,smart,1424139670
2081,5989,Catch Me If You Can (2002),Crime|Drama,537,Tom Hanks,1424139608
2082,5989,Catch Me If You Can (2002),Crime|Drama,537,twists & turns,1424139659
2083,5991,Chicago (2002),Comedy|Crime|Drama|Musical,474,court,1138039145
2084,5991,Chicago (2002),Comedy|Crime|Drama|Musical,474,jazz,1138039140
2085,5991,Chicago (2002),Comedy|Crime|Drama|Musical,474,murder,1138039142
2086,5994,Nicholas Nickleby (2002),Drama|Romance,474,Dickens,1138039286
2087,5995,"Pianist, The (2002)",Drama|War,18,holocaust,1455735472
2088,5995,"Pianist, The (2002)",Drama|War,18,true story,1455735479
2089,5995,"Pianist, The (2002)",Drama|War,474,Holocaust,1137181562
2090,6002,Love Liza (2002),Drama,474,drugs,1138307168
2091,6002,Love Liza (2002),Drama,474,planes,1138307168
2092,6002,Love Liza (2002),Drama,474,widows/widowers,1138307168
2093,6003,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller,474,television,1138307058
2094,6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,424,multiple storylines,1457900999
2095,6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,424,true story,1457901005
2096,6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,474,crime,1138039157
2097,6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,474,photography,1138039157
2098,6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,474,violence,1138039157
2099,6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,573,not seen,1186588853
2100,6020,Alice Adams (1935),Comedy|Drama,474,class,1138307024
2101,6027,Dogfight (1991),Drama|Romance,474,In Netflix queue,1137200848
2102,6031,Imitation of Life (1959),Drama|Romance,474,motherhood,1138039234
2103,6031,Imitation of Life (1959),Drama|Romance,474,race,1138039234
2104,6041,Amen. (2002),Drama,474,In Netflix queue,1137200888
2105,6058,Final Destination 2 (2003),Horror|Thriller,62,sequel,1525555053
2106,6058,Final Destination 2 (2003),Horror|Thriller,62,violent,1525555051
2107,6063,May (2002),Drama|Horror,474,doll,1137375194
2108,6090,Kiss Me Goodbye (1982),Comedy,474,ghosts,1138307131
2109,6101,Missing (1982),Drama|Mystery|Thriller,474,Chile,1137900975
2110,6101,Missing (1982),Drama|Mystery|Thriller,474,politics,1137900975
2111,6101,Missing (1982),Drama|Mystery|Thriller,474,South America,1137900975
2112,6104,Monty Python Live at the Hollywood Bowl (1982),Comedy,474,spoof,1138039279
2113,6107,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",Drama|War,606,World War II,1178473747
2114,6156,Shanghai Knights (2003),Action|Adventure|Comedy,474,England,1138307301
2115,6157,Daredevil (2003),Action|Crime,573,bad,1186589133
2116,6157,Daredevil (2003),Action|Crime,573,Ben Affleck,1186589133
2117,6159,All the Real Girls (2003),Drama|Romance,474,adolescence,1138307031
2118,6163,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),Romance|Thriller,474,obsession,1137205905
2119,6170,"Black Stallion, The (1979)",Adventure|Children|Drama,474,horses,1138307048
2120,6178,"Patch of Blue, A (1965)",Drama|Romance,474,blind,1138039358
2121,6178,"Patch of Blue, A (1965)",Drama|Romance,474,blindness,1138039358
2122,6178,"Patch of Blue, A (1965)",Drama|Romance,474,race,1138039358
2123,6181,"Red Badge of Courage, The (1951)",Drama|War,474,Civil War,1138039404
2124,6181,"Red Badge of Courage, The (1951)",Drama|War,474,Stephen Crane,1138039404
2125,6183,Pillow Talk (1959),Comedy|Musical|Romance,474,Day and Hudson,1138039366
2126,6183,Pillow Talk (1959),Comedy|Musical|Romance,474,sexuality,1138039366
2127,6188,Old School (2003),Comedy,424,comedy,1457846098
2128,6188,Old School (2003),Comedy,424,Will Ferrell,1457846100
2129,6195,Stone Reader (2002),Documentary,474,books,1138498655
2130,6195,Stone Reader (2002),Documentary,474,Stones of Summer,1138498655
2131,6197,Spider (2002),Drama|Mystery,474,mental illness,1138307351
2132,6201,Lady Jane (1986),Drama|Romance,474,England,1137191244
2133,6214,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller,567,dark,1525283391
2134,6214,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller,567,disturbing,1525283383
2135,6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama,474,World War II,1138307229
2136,6218,Bend It Like Beckham (2002),Comedy|Drama|Romance,474,soccer,1138039102
2137,6228,"Talk of the Town, The (1942)",Comedy|Romance|Thriller,474,In Netflix queue,1137201613
2138,6232,Born Free (1966),Adventure|Children|Drama,474,animal movie,1138039126
2139,6232,Born Free (1966),Adventure|Children|Drama,474,lions,1138039125
2140,6235,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War,474,Holocaust,1138307079
2141,6235,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War,474,World War II,1138307079
2142,6238,Green Card (1990),Comedy|Drama|Romance,474,immigrants,1138307096
2143,6242,Ringu (Ring) (1998),Horror|Mystery|Thriller,474,television,1138307280
2144,6244,Salaam Bombay! (1988),Drama,474,In Netflix queue,1137201921
2145,6245,Sweet Charity (1969),Comedy|Drama|Musical|Romance,474,prostitution,1138307361
2146,6254,"Awful Truth, The (1937)",Comedy|Romance,474,screwball,1137181469
2147,6268,Raising Victor Vargas (2002),Comedy|Drama|Romance,474,adolescence,1138307261
2148,6269,Stevie (2002),Documentary,474,Big Brothers,1137206096
2149,6273,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance,474,L.A.,1137521025
2150,6281,Phone Booth (2002),Drama|Thriller,474,crime,1138307249
2151,6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller,184,amazing artwork,1537094506
2152,6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller,184,anime,1537094487
2153,6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller,184,sci-fi,1537094503
2154,6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama,474,amnesia,1138039259
2155,6288,Better Luck Tomorrow (2002),Crime|Drama,474,gangs,1138307044
2156,6289,Ghosts of the Abyss (2003),Documentary|IMAX,474,Titanic,1138307085
2157,6290,House of 1000 Corpses (2003),Horror,424,Rob Zombie,1457902367
2158,6291,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama,474,prostitution,1138039248
2159,6291,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama,567,Depressing,1525287038
2160,6291,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama,567,melancholy,1525287040
2161,6291,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama,567,sad,1525287050
2162,6296,"Mighty Wind, A (2003)",Comedy|Musical,474,mockumentary,1138039267
2163,6297,Holes (2003),Adventure|Children|Comedy|Mystery,474,children,1138307101
2164,6299,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary,474,birds,1138307384
2165,6305,Fahrenheit 451 (1966),Drama|Sci-Fi,474,Ray Bradbury,1137181490
2166,6308,Legal Eagles (1986),Comedy|Crime|Romance,474,lawyers,1137374834
2167,6323,Identity (2003),Crime|Horror|Mystery|Thriller,132,John Cusack,1161800041
2168,6327,"Decade Under the Influence, A (2003)",Documentary,474,1970s,1138486479
2169,6327,"Decade Under the Influence, A (2003)",Documentary,474,movies,1137200584
2170,6331,Spellbound (2002),Documentary,474,spelling bee,1138039807
2171,6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,474,Jean Grey,1137202706
2172,6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,474,Magneto,1137202706
2173,6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,474,Rogue,1137202706
2174,6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,474,superhero,1137205082
2175,6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,474,Wolverine,1137202706
2176,6334,Blue Car (2002),Drama,474,teachers,1138039540
2177,6337,Owning Mahowny (2003),Crime|Drama|Thriller,474,gambling,1138307244
2178,6339,"Man on the Train (Homme du train, L') (2002)",Comedy|Drama,474,trains,1138307176
2179,6341,"Shape of Things, The (2003)",Drama,474,art,1138307304
2180,6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,474,anime,1138039543
2181,6367,Down with Love (2003),Comedy|Romance,132,Ewan McGregor,1161799885
2182,6367,Down with Love (2003),Comedy|Romance,132,Renee Zellweger,1161799951
2183,6367,Down with Love (2003),Comedy|Romance,474,retro,1138039562
2184,6368,Cinemania (2002),Documentary,474,movies,1138307051
2185,6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,474,religion,1137375076
2186,6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,573,classic,1186588855
2187,6375,Gigantic (A Tale of Two Johns) (2002),Documentary,474,In Netflix queue,1137200486
2188,6375,Gigantic (A Tale of Two Johns) (2002),Documentary,474,They Might Be Giants,1137200486
2189,6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy,474,Disney,1138039593
2190,6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy,474,fish,1138039593
2191,6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy,567,heartwarming,1525286742
2192,6378,"Italian Job, The (2003)",Action|Crime,474,heist,1138307128
2193,6380,Capturing the Friedmans (2003),Documentary,474,child abuse,1137205738
2194,6385,Whale Rider (2002),Drama,474,Girl Power,1137202810
2195,6390,Silk Stockings (1957),Musical,474,Ninotchka remake,1138307320
2196,6400,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary,318,documentary,1315333136
2197,6400,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary,474,crime,1138307197
2198,6407,"Walk, Don't Run (1966)",Comedy|Romance,474,Olympics,1137374882
2199,6407,"Walk, Don't Run (1966)",Comedy|Romance,474,Tokyo,1137374882
2200,6422,Shenandoah (1965),Drama|War|Western,474,Civil War,1138039799
2201,6440,Barton Fink (1991),Drama|Thriller,474,movie business,1138307037
2202,6452,"Long, Hot Summer, The (1958)",Drama,474,In Netflix queue,1137201737
2203,6454,Music Box (1989),Drama,474,Nazis,1138307204
2204,6466,Mississippi Masala (1991),Drama|Romance,474,In Netflix queue,1137202027
2205,6502,28 Days Later (2002),Action|Horror|Sci-Fi,305,zombies,1525274359
2206,6502,28 Days Later (2002),Action|Horror|Sci-Fi,474,zombies,1137181462
2207,6515,You Only Live Once (1937),Crime|Film-Noir,474,fugitive,1137206135
2208,6516,Anastasia (1956),Drama,474,In Netflix queue,1137202127
2209,6534,Hulk (2003),Action|Adventure|Sci-Fi,62,dogs,1525554096
2210,6534,Hulk (2003),Action|Adventure|Sci-Fi,62,Eric Bana,1525554086
2211,6534,Hulk (2003),Action|Adventure|Sci-Fi,62,mad scientist,1525554098
2212,6534,Hulk (2003),Action|Adventure|Sci-Fi,62,marvel,1525554100
2213,6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,474,politics,1137374839
2214,6536,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,474,swashbuckler,1138307326
2215,6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,474,swashbuckler,1138307257
2216,6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,62,captain nemo,1525554054
2217,6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,62,comic book,1525554028
2218,6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,62,gothic,1525554056
2219,6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,62,Peta Wilson,1525554040
2220,6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,62,Sean Connery,1525554026
2221,6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,62,superhero,1525554051
2222,6545,I Capture the Castle (2003),Drama|Romance,474,Dodie Smith,1137181524
2223,6547,Northfork (2003),Drama|Fantasy,474,flood,1137375241
2224,6552,Dirty Pretty Things (2002),Crime|Drama|Thriller,474,immigration,1138039559
2225,6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,62,adventure,1525554439
2226,6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,62,Angelina Jolie,1525554432
2227,6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,62,heroine in tight suit,1525554441
2228,6565,Seabiscuit (2003),Drama,474,horses,1138307288
2229,6579,"One, Two, Three (1961)",Comedy,474,Japan,1138307236
2230,6591,"Magdalene Sisters, The (2002)",Drama,474,religion,1138039719
2231,6592,"Secret Lives of Dentists, The (2002)",Drama,474,marriage,1138039795
2232,6603,"Double Life, A (1947)",Crime|Drama|Film-Noir,474,Othello,1137375103
2233,6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama,474,Bible,1138307089
2234,6620,American Splendor (2003),Comedy|Drama,474,cancer,1137205715
2235,6636,"Sure Thing, The (1985)",Comedy|Romance,474,road trip,1138307356
2236,6639,Wait Until Dark (1967),Drama|Thriller,474,blindness,1138307381
2237,6650,Kind Hearts and Coronets (1949),Comedy|Drama,474,family,1138039708
2238,6650,Kind Hearts and Coronets (1949),Comedy|Drama,474,multiple roles,1138039708
2239,6650,Kind Hearts and Coronets (1949),Comedy|Drama,474,murder,1138039708
2240,6660,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance,474,ballet,1138307265
2241,6662,"Pink Panther, The (1963)",Comedy|Crime,474,Clousseau,1137375266
2242,6667,Waco: The Rules of Engagement (1997),Documentary,474,FBI,1138307378
2243,6668,"Road Home, The (Wo de fu qin mu qin) (1999)",Drama|Romance,474,In Netflix queue,1137179689
2244,6669,Ikiru (1952),Drama,474,terminal illness,1138039639
2245,6669,Ikiru (1952),Drama,567,meditative,1525286218
2246,6669,Ikiru (1952),Drama,567,philosophical,1525286214
2247,6669,Ikiru (1952),Drama,567,poignant,1525286220
2248,6669,Ikiru (1952),Drama,567,purposefulness,1525286216
2249,6708,Matchstick Men (2003),Comedy|Crime|Drama,474,con men,1138307183
2250,6708,Matchstick Men (2003),Comedy|Crime|Drama,474,fatherhood,1138307183
2251,6710,Dummy (2002),Comedy|Drama|Romance,474,vertriloquism,1138307069
2252,6711,Lost in Translation (2003),Comedy|Drama|Romance,300,atmospheric,1425352343
2253,6711,Lost in Translation (2003),Comedy|Drama|Romance,474,Japan,1138307143
2254,6713,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance,474,In Netflix queue,1137201914
2255,6724,Paper Moon (1973),Comedy|Crime|Drama,474,In Netflix queue,1137201684
2256,6732,"Hello, Dolly! (1969)",Comedy|Musical|Romance,474,matchmaker,1137375130
2257,6744,Once Bitten (1985),Comedy|Horror,474,vampire,1137375236
2258,6753,Secondhand Lions (2003),Children|Comedy|Drama,474,Animal movie,1138307295
2259,6768,Luther (2003),Drama,474,religion,1138039714
2260,6770,My Life Without Me (2003),Drama|Romance,474,adultery,1138307212
2261,6770,My Life Without Me (2003),Drama|Romance,474,terminal illness,1138307212
2262,6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy,474,biking,1138307369
2263,6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance,474,India,1137181544
2264,6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,474,Lonesome Polecat,1137206059
2265,6786,Kiss of the Spider Woman (1985),Drama,474,In Netflix queue,1137201845
2266,6787,All the President's Men (1976),Drama|Thriller,474,journalism,1138039529
2267,6787,All the President's Men (1976),Drama|Thriller,474,Watergate,1138039529
2268,6787,All the President's Men (1976),Drama|Thriller,513,Deep Throat,1159980769
2269,6788,Angie (1994),Comedy|Drama|Romance,474,pregnancy,1137374818
2270,6791,Babette's Feast (Babettes gæstebud) (1987),Drama,474,Food,1137191312
2271,6807,Monty Python's The Meaning of Life (1983),Comedy,474,british comedy,1138307193
2272,6810,Sleeping with the Enemy (1991),Drama|Thriller,474,domestic violence,1138307335
2273,6818,Come and See (Idi i smotri) (1985),Drama|War,567,atmospheric,1525282332
2274,6818,Come and See (Idi i smotri) (1985),Drama|War,567,bleak,1525282333
2275,6818,Come and See (Idi i smotri) (1985),Drama|War,567,disturbing,1525282337
2276,6818,Come and See (Idi i smotri) (1985),Drama|War,567,gritty,1525282340
2277,6818,Come and See (Idi i smotri) (1985),Drama|War,567,harsh,1525282335
2278,6820,Ginger Snaps (2000),Drama|Horror|Thriller,474,werewolf,1138039608
2279,6832,Regarding Henry (1991),Drama,474,amnesia,1138307274
2280,6849,Scrooge (1970),Drama|Fantasy|Musical,474,Christmas,1137374871
2281,6852,In Cold Blood (1967),Crime|Drama,474,black and white,1138307125
2282,6852,In Cold Blood (1967),Crime|Drama,474,Capote,1138307125
2283,6852,In Cold Blood (1967),Crime|Drama,474,crime,1138307125
2284,6852,In Cold Blood (1967),Crime|Drama,474,death penalty,1138307125
2285,6852,In Cold Blood (1967),Crime|Drama,474,murder,1138307125
2286,6856,Yankee Doodle Dandy (1942),Drama|Musical,474,biopic,1138039917
2287,6863,School of Rock (2003),Comedy|Musical,474,school,1138307284
2288,6867,"Station Agent, The (2003)",Comedy|Drama,474,trains,1138039811
2289,6870,Mystic River (2003),Crime|Drama|Mystery,474,child abuse,1138307224
2290,6870,Mystic River (2003),Crime|Drama|Mystery,474,kidnapping,1138307224
2291,6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,474,martial arts,1138039672
2292,6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,474,revenge,1138039672
2293,6881,Pieces of April (2003),Comedy|Drama,474,Thanksgiving,1137181567
2294,6890,Elephant (2003),Drama,474,adolescence,1138039574
2295,6890,Elephant (2003),Drama,474,violence in america,1138039574
2296,6909,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller,474,transplants,1138039587
2297,6912,You'll Never Get Rich (1941),Comedy|Musical|Romance,474,Rita Hayworth can dance!,1137179371
2298,6918,"Unvanquished, The (Aparajito) (1957)",Drama,474,India,1138039870
2299,6932,Shattered Glass (2003),Crime|Drama,474,journalism,1137181582
2300,6936,Elf (2003),Children|Comedy|Fantasy,474,christmas,1138039581
2301,6938,Billabong Odyssey (2003),Documentary,226,big wave,1160681362
2302,6938,Billabong Odyssey (2003),Documentary,226,surfing,1160681362
2303,6944,Father of the Bride (1991),Comedy,474,remake,1137374824
2304,6944,Father of the Bride (1991),Comedy,474,wedding,1137374824
2305,6948,Tupac: Resurrection (2003),Documentary,474,music business,1138039867
2306,6948,Tupac: Resurrection (2003),Documentary,474,rap,1138039867
2307,6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,305,DEPRESSING,1462398032
2308,6963,Devil's Playground (2002),Documentary,474,Amish,1137181478
2309,6970,Desk Set (1957),Comedy|Romance,474,Hepburn and Tracy,1137521576
2310,6979,WarGames (1983),Drama|Sci-Fi|Thriller,474,Cold War,1138039874
2311,6981,"Ordet (Word, The) (1955)",Drama,474,religion,1138039909
2312,6984,"Tale of Two Cities, A (1935)",Drama,474,Dickens,1138039822
2313,6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama,474,saint,1137206024
2314,6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance,474,family,1138039618
2315,7013,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller,474,good and evil,1137206020
2316,7018,Presumed Innocent (1990),Crime|Drama|Thriller,474,court,1137375276
2317,7018,Presumed Innocent (1990),Crime|Drama|Thriller,474,Scott Turow,1137375276
2318,7020,Proof (1991),Comedy|Drama|Romance,288,Notable Nudity,1150988077
2319,7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,125,based on a book,1474381749
2320,7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,125,bloody,1474381755
2321,7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,125,brutal,1474381612
2322,7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,125,controversial,1474381812
2323,7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,125,dystopia,1474381779
2324,7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,125,goretastic,1474381786
2325,7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,125,satire,1474381739
2326,7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,125,social commentary,1474381788
2327,7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,125,survival,1474381609
2328,7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,125,violence,1474381745
2329,7023,"Wedding Banquet, The (Xi yan) (1993)",Comedy|Drama|Romance,474,In Netflix queue,1137179697
2330,7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama,567,bleak,1525283990
2331,7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama,567,confrontational,1525284016
2332,7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama,567,disturbing,1525283975
2333,7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama,567,harsh,1525283987
2334,7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama,567,haunting,1525284009
2335,7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama,567,inhumane,1525284013
2336,7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama,567,thought-provoking,1525283979
2337,7025,"Midnight Clear, A (1992)",Drama|War,474,In Netflix queue,1137179593
2338,7049,Flying Down to Rio (1933),Comedy|Musical|Romance,474,Astaire and Rogers,1137784580
2339,7050,Follow the Fleet (1936),Comedy|Musical|Romance,474,Astaire and Rogers,1137784592
