userId,porcentagem_coberta,filmes_apareceram,filmes_nao_apareceram
282,68.42,"[46976, 1, 4226, 1028, 48516, 6, 4874, 54286, 4239, 16, 4886, 3481, 1307, 2717, 106782, 2471, 296, 5418, 2987, 1203, 3254, 1208, 1466, 1213, 3006, 1732, 5445, 2762, 2379, 55765, 858, 1884, 2788, 5481, 6377, 134130, 4085, 139385, 47610]","[3362, 2115, 356, 2470, 4873, 6539, 2028, 52973, 1298, 2194, 6708, 2997, 34162, 919, 1784, 30812, 30749, 318]"
283,33.33,"[104, 1580]","[1517, 1210, 69, 110]"
284,88.89,"[2, 356, 357, 296, 186, 10, 267, 173, 15, 208, 303, 592, 595, 440, 442, 348]","[457, 590]"
285,66.67,"[3296, 1219, 296, 5995, 441, 1247]","[6787, 1252, 111]"
286,55.56,"[4226, 4901, 6, 2762, 1258, 47, 2959, 4848, 6874, 508]","[454, 455, 1193, 6377, 6539, 110, 1333, 2997]"
287,26.67,"[6296, 2966, 2997, 4878]","[101, 4973, 187, 1136, 4979, 1527, 3033, 6331, 6620, 29, 671]"
288,40.48,"[1, 3, 260, 4881, 21, 4886, 924, 3363, 3108, 296, 3114, 1198, 4016, 953, 4027, 8636, 8641, 1090, 1093, 5445, 1225, 2761, 32587, 589, 590, 1614, 593, 1374, 3168, 1376, 7147, 1270, 1276, 1278]","[48385, 1923, 2947, 40583, 6539, 5388, 33166, 4890, 3614, 3359, 1952, 1953, 4002, 60069, 6565, 2985, 3499, 8879, 1584, 1199, 1201, 2099, 1587, 2739, 3638, 31923, 50872, 48696, 7090, 318, 2496, 6593, 3396, 2501, 1094, 2991, 1356, 2770, 5464, 1242, 2011, 1247, 2020, 7143, 59369, 63082, 2418, 40819, 1017, 40959]"
289,33.33,[235],"[16, 750]"
290,50.0,"[900, 260, 903, 904, 647, 915, 1299, 2067, 1912, 3095, 919, 25, 3741, 2336, 296, 1960, 1834, 1196, 3634, 1089, 1090, 968, 457, 1224, 1228, 2770, 599, 2648, 608, 2788, 1254, 3559, 1259, 2936, 2937, 2940]","[1, 1283, 1927, 1287, 3849, 11, 3089, 918, 3608, 3738, 1187, 1957, 1446, 1447, 2599, 1193, 1961, 300, 2355, 2359, 954, 955, 3260, 1094, 3271, 1225, 2130, 474, 475, 3035, 2660, 2791, 1258, 3307, 2160, 1394]"
291,88.89,"[4896, 5218, 60069, 102125, 69844, 91542, 106072, 68954]",[1]
292,68.42,"[5504, 1, 260, 1544, 2571, 4886, 91542, 45722, 4896, 161, 115617, 2085, 72998, 85414, 2987, 2989, 1198, 2990, 8368, 1203, 59315, 1207, 3256, 8636, 46530, 2115, 2628, 5444, 5445, 96079, 112852, 858, 2533, 2028, 91500, 494, 82169, 3836, 1017]","[62081, 72641, 8132, 3269, 586, 63082, 3916, 45517, 4830, 71535, 1552, 1393, 500, 952, 84954, 3421, 108190, 3871]"
294,60.61,"[260, 1288, 2968, 417, 3363, 1196, 431, 2352, 435, 2628, 69, 2502, 1356, 2001, 2003, 858, 1371, 3041, 866, 1663]","[3040, 2598, 70, 2378, 1580, 1197, 1198, 2350, 2064, 1587, 3385, 3387, 733]"
295,66.67,"[6016, 1221, 7438, 50, 29, 1213]","[1193, 6874, 70]"
296,71.43,"[296, 2571, 2959, 4144, 50]","[169034, 110]"
297,100.0,"[608, 866, 6, 47, 50, 1047]",[]
298,70.37,"[6283, 2959, 924, 92535, 32, 1210, 1214, 1089, 1732, 1748, 112852, 6874, 96610, 34405, 7153, 2931, 1527, 66297, 27773]","[2916, 65642, 47, 16, 27156, 60950, 858, 1213]"
299,66.67,"[3624, 1258, 3717, 3578]","[1387, 1198]"
300,66.67,"[356, 109487, 4848, 527, 2959, 318]","[92259, 4973, 81591]"
301,52.63,"[5989, 296, 5418, 40815, 30707, 21, 5816, 1307, 3996, 349]","[1193, 10, 4011, 1225, 33166, 17, 308, 56788, 3578]"
302,85.71,"[480, 1221, 296, 457, 14, 21]",[17]
303,100.0,"[5378, 1097, 2571, 1196, 589, 1580, 3793, 1394, 3703]",[]
304,50.0,"[1, 1025, 1028, 2571, 653, 2322, 1320, 1196, 185, 1726, 707, 1608, 329, 1610, 588, 589, 1356, 2393, 474, 1242, 1370, 1136, 1777, 1396]","[2, 2567, 7, 2316, 1197, 2605, 1584, 1721, 314, 62, 318, 708, 73, 457, 586, 208, 81, 1247, 224, 480, 1259, 1387, 1019, 1407]"
305,51.59,"[54272, 115713, 69122, 45186, 31364, 260, 115210, 2571, 1036, 81932, 54286, 527, 16, 89745, 778, 50442, 780, 4878, 6808, 79132, 541, 4639, 32, 60069, 110501, 4776, 296, 106920, 1196, 1197, 47, 56367, 1968, 59315, 6709, 160565, 51255, 67255, 109374, 1215, 5952, 8644, 965, 968, 103883, 67923, 3671, 474, 7387, 92507, 56156, 76251, 3681, 1252, 1253, 114662, 69481, 750, 46322, 5618, 2804, 49651, 54259, 2167, 64501]","[37380, 92420, 34319, 72720, 163985, 5903, 104211, 89492, 97304, 69275, 7323, 82461, 72733, 30749, 6818, 47099, 1961, 2987, 4011, 2605, 1199, 1584, 36529, 135861, 1333, 81845, 2232, 4022, 72378, 1979, 76093, 318, 163645, 8640, 4034, 1219, 1220, 64839, 3147, 67788, 96588, 140110, 56782, 8528, 131796, 2648, 30812, 2268, 3039, 96737, 1250, 88163, 92259, 64614, 2791, 2795, 105197, 3578, 7163, 59900, 1278]"
306,50.0,"[134368, 6377, 117590, 97913, 87869, 175199]","[5957, 166534, 175303, 133419, 96588, 5784]"
307,52.63,"[1, 1028, 1031, 59022, 16, 52241, 26133, 3740, 45728, 296, 4776, 1967, 1968, 59315, 52281, 1213, 318, 1215, 7361, 65738, 32587, 65740, 52435, 55765, 344, 55280, 5618, 628, 58998, 55290]","[54272, 2700, 19, 663, 923, 1441, 27555, 1201, 66097, 5427, 1345, 2628, 8011, 3535, 2000, 593, 7247, 1366, 3671, 2395, 4448, 54256, 46578, 54259, 47099, 5500, 4477]"
308,66.67,"[5952, 60069, 68358, 5816, 410, 58559]","[48, 6377, 362]"
309,78.26,"[1537, 930, 1250, 933, 4327, 7143, 527, 4432, 7153, 1682, 50, 2324, 1204, 1942, 4886, 953, 2202, 318]","[6947, 2353, 1234, 30707, 30812]"
310,50.0,"[6051, 1223, 5899, 1233, 1204, 246]","[6410, 2671, 529, 2518, 2457, 58]"
311,0.0,[],"[5992, 1258, 2291]"
312,66.67,"[1921, 6, 904, 527, 16, 1175, 1178, 3994, 2716, 924, 541, 32, 2985, 5812, 1210, 1214, 2640, 1748, 471, 1371, 1372, 1253, 2028, 2160, 1909, 3703, 1272, 3070]","[5478, 2600, 3081, 1130, 1358, 2140, 912, 4720, 4754, 4437, 5463, 1278, 1212, 3742]"
313,68.52,"[2947, 5254, 10, 1676, 3994, 32, 293, 1580, 5039, 1200, 5040, 2872, 1208, 3256, 4553, 589, 592, 593, 3153, 2004, 2901, 223, 2020, 2021, 2533, 999, 3175, 1258, 1261, 2287, 3697, 1653, 3701, 2167, 3702, 2553, 253]","[1344, 1345, 1249, 2275, 4518, 1350, 968, 3977, 1513, 1036, 3917, 2542, 1199, 4848, 1717, 1500, 29]"
314,60.0,"[1391, 17, 273, 536, 539, 318]","[587, 11, 314, 7]"
315,83.33,"[902, 2067, 154, 1947, 1276]",[599]
316,0.0,[],"[344, 45, 342]"
317,66.67,"[48516, 6, 904, 91658, 68237, 2959, 16, 94864, 32, 293, 296, 1704, 4776, 68157, 318, 1089, 7361, 1617, 51540, 858, 82667, 7156]","[2858, 3147, 72011, 55276, 4973, 4306, 7445, 81591, 1784, 82459, 96829]"
318,37.04,"[27904, 6016, 33794, 4226, 5508, 173317, 6, 128902, 80906, 1274, 55820, 527, 71057, 86290, 90647, 97306, 120478, 158238, 32, 60069, 54185, 1194, 55721, 7981, 47, 109487, 84273, 3000, 3897, 177593, 92475, 2495, 26048, 94150, 30793, 100553, 5971, 55765, 26073, 74458, 86237, 63072, 5989, 159976, 3819, 5617, 176371, 81018, 2427, 158972]","[1024, 83976, 140816, 1552, 535, 97304, 71745, 593, 117849, 118880, 73323, 90746, 1147, 90245, 48774, 53894, 4239, 77455, 67734, 69784, 71838, 44195, 143525, 4776, 1193, 133802, 3246, 27328, 42176, 3283, 1748, 6870, 71899, 33004, 84716, 4848, 1265, 1273, 7932, 48385, 3845, 4873, 81191, 6953, 300, 1845, 318, 109374, 93510, 337, 3412, 1884, 43869, 5475, 86377, 101741, 48001, 62849, 140162, 63876, 70533, 904, 33166, 97168, 922, 67997, 7071, 100277, 4027, 3006, 3007, 2502, 1483, 26059, 128991, 77800, 68073, 54256, 74226, 78836, 114678, 1527, 60408, 59387, 8190]"
319,88.89,"[293, 1221, 106696, 2571, 1907, 81845, 79132, 318]",[110]
320,0.0,[],"[2058, 4387, 3534]"
321,88.89,"[2, 292, 141, 592, 593, 24, 316, 317]",[500]
322,25.0,"[7361, 2571, 47]","[6787, 10, 11, 2542, 1136, 2353, 1080, 953, 6874]"
323,44.44,"[50, 112852, 116797, 527]","[161, 2, 551, 115569, 562]"
324,100.0,"[608, 3864, 858]",[]
325,50.0,"[1280, 4226, 6, 2952, 2186, 4239, 924, 541, 1573, 555, 1211, 1217, 1219, 969, 593, 4956, 235, 2155, 3435, 1391, 2159, 1270, 2425, 1279]","[4993, 1028, 3461, 5004, 1805, 4117, 29, 30, 5418, 1845, 2490, 5444, 5445, 2894, 2391, 3160, 3163, 3550, 2912, 230, 3175, 233, 1517, 1784]"
326,60.61,"[46723, 43396, 44555, 55820, 84240, 116897, 165, 55721, 5418, 47, 70451, 116797, 68157, 57669, 1619, 85342, 86504, 7153, 105844, 71033]","[3556, 5446, 6953, 5577, 32460, 110, 31410, 1299, 3578, 7160, 3450, 30749, 1246]"
327,60.0,"[3617, 48516, 1221, 3785, 50, 3897]","[104, 1288, 1213, 150]"
328,70.0,"[1, 8961, 2959, 34, 78499, 3114, 3499, 5418, 81834, 47, 1200, 1203, 1080, 88125, 2115, 2398, 5349, 616, 1258, 750, 1262]","[608, 1064, 1073, 5299, 1206, 1270, 49272, 35836, 2174]"
329,66.67,"[1193, 778]",[1237]
330,54.76,"[260, 778, 4886, 32, 288, 4896, 60069, 551, 296, 1196, 1197, 6460, 58559, 3793, 6874, 1246, 2918, 1258, 750, 1391, 497, 1394, 1784]","[1, 1923, 2700, 2710, 2712, 25, 4902, 553, 1193, 1961, 2871, 858, 48738, 2916, 6377, 1259, 1387, 3948, 3949]"
331,60.71,"[4993, 8961, 293, 57669, 296, 91529, 112552, 33004, 52973, 2959, 94864, 3535, 50, 51255, 6936, 30749, 58559]","[115713, 4963, 193609, 91658, 112556, 61132, 50872, 4973, 6711, 2712, 6874]"
332,48.72,"[1, 4226, 59784, 6539, 3091, 79132, 1196, 47, 1200, 50, 58559, 2762, 590, 1617, 1240, 6874, 3037, 608, 2019]","[26131, 1573, 85414, 8874, 4011, 2732, 1584, 2739, 6711, 1093, 56782, 593, 1234, 4306, 1237, 3160, 2020, 2028, 79091, 8949]"
333,66.67,"[3578, 3567]",[1193]
334,50.0,"[1923, 260, 296, 6377, 38038, 1755]","[6016, 356, 1610, 48394, 4973, 50872]"
335,66.67,"[50, 163, 780, 110]","[1196, 1639]"
336,60.0,"[1, 293, 6, 296, 2762, 2571, 2858, 47, 318]","[5445, 1704, 4973, 7153, 1722, 1246]"
337,55.56,"[32, 318, 802, 36, 5, 110, 786, 788, 376, 350]","[1, 3, 708, 711, 135, 145, 667, 31]"
338,66.67,"[296, 50, 27773, 174053]","[8784, 318]"
339,53.09,"[1, 4995, 81156, 53000, 904, 115210, 80139, 85774, 2959, 16, 81562, 105504, 64034, 4262, 104879, 36529, 8376, 1213, 5952, 53953, 454, 64716, 170705, 4306, 1625, 858, 52319, 2019, 5989, 64614, 174053, 114662, 86504, 5995, 2028, 56174, 4975, 105844, 1653, 760, 139385, 47099, 35836]","[6, 91658, 1674, 8464, 5010, 45210, 3741, 112290, 6947, 71464, 2858, 141749, 1206, 1214, 3006, 72641, 134853, 457, 91978, 4299, 72011, 56782, 3535, 8529, 56145, 92243, 7001, 86882, 6887, 45672, 174055, 1258, 1259, 364, 37741, 2160, 1265, 3578]"
340,77.78,"[648, 329, 10, 780, 110, 595, 316]","[318, 150]"
341,50.0,"[45672, 1036, 136020, 94677, 380]","[1, 111617, 6537, 7293, 109374]"
342,33.33,"[3752, 3298]","[3219, 733, 1198, 223]"
343,78.57,"[4993, 296, 8969, 4878, 56367, 1617, 50, 2329, 5690, 35836, 1214]","[34338, 55820, 318]"
344,66.67,"[111362, 260, 34150, 8360, 3082, 111759, 3793, 91542, 7099, 2012]","[3147, 2028, 110, 2353, 318]"
345,50.0,"[8810, 412, 1690, 1244, 7293, 1214]","[3489, 8261, 838, 779, 3534, 3247]"
346,70.37,"[7940, 903, 7438, 912, 17, 5679, 50, 32179, 1219, 7748, 1225, 6987, 1230, 6993, 2131, 3160, 7008, 2160, 5878]","[3362, 904, 26729, 3627, 1997, 111, 5618, 31923]"
347,100.0,"[1, 356, 648, 10, 11, 364, 780, 339, 597]",[]
348,61.11,"[4993, 260, 903, 750, 111, 50, 2329, 858, 79132, 4958, 58559]","[1250, 92259, 4973, 1267, 2357, 1693, 2366]"
349,28.57,"[364, 356]","[34, 357, 105, 10, 597]"
350,75.0,"[32, 1393, 260]",[1]
351,66.67,"[88129, 88163, 48516, 5989, 6214, 1735, 296, 2571, 48780, 51662, 47, 67255, 2231, 71579]","[6016, 4865, 73344, 4963, 88932, 12, 4239]"
352,75.93,"[34048, 4993, 4226, 260, 91658, 115210, 2959, 93840, 71057, 106002, 135569, 2966, 2329, 924, 105504, 81834, 99114, 47, 104879, 50, 1590, 1466, 79293, 99007, 5952, 1994, 1997, 3535, 593, 56145, 51540, 2393, 2908, 135133, 37729, 135143, 52328, 101864, 71530, 1779, 114935]","[3555, 2340, 1080, 91529, 56587, 115149, 51662, 3471, 1552, 57368, 81562, 40732, 69951]"
353,78.57,"[1, 2, 280, 6, 364, 237, 112, 144, 593, 344, 349]","[595, 70, 246]"
354,71.79,"[8961, 2692, 648, 2571, 1676, 4878, 1682, 32, 1704, 4776, 1196, 47, 50, 1333, 5956, 3275, 6874, 4344, 356, 357, 5989, 2161, 52722, 30707, 1270, 49272, 377, 8957]","[3176, 2987, 2572, 1997, 1101, 52973, 1201, 593, 2003, 1265, 733]"
355,66.67,"[900, 901, 316, 2628]","[2916, 2094]"
356,42.11,"[60293, 3210, 2571, 1291, 141, 2572, 916, 3481, 3994, 1573, 180, 51255, 1208, 7352, 58559, 7361, 1884, 6365, 1639, 54503, 1265, 8949, 1270, 1784]","[59141, 31878, 902, 912, 529, 3477, 44195, 2858, 4011, 1206, 4027, 62, 1220, 457, 1610, 7419, 2005, 3160, 44889, 30810, 3552, 5992, 5225, 2797, 2542, 5103, 3186, 4979, 500, 2804, 6003, 49272, 40955]"
357,53.42,"[1, 2959, 17, 2581, 277, 26133, 26528, 34, 80549, 551, 296, 1704, 2863, 8368, 96563, 5816, 953, 1213, 318, 1345, 1221, 3911, 586, 1997, 1104, 1361, 69844, 54997, 5464, 2011, 4700, 2918, 6502, 26471, 40815, 54001, 628, 55290, 1022]","[46976, 780, 8464, 926, 671, 2599, 553, 66097, 3897, 1721, 1084, 6593, 1219, 5445, 1350, 8011, 72011, 1101, 80463, 6612, 2005, 2137, 4447, 2144, 1895, 80489, 1259, 2160, 1265, 4720, 1267, 46578, 3578, 2686]"
358,66.67,"[70599, 42728, 36525, 8533, 2396, 69757]","[1721, 71579, 902]"
359,33.33,"[296, 2858, 58]","[1, 4034, 1225, 4306, 1172, 1246]"
360,100.0,"[1488, 1584, 1747, 1721, 1754, 1407]",[]
361,66.67,"[6378, 6188, 2706, 5459, 49272, 46972]","[3082, 47099, 2700]"
362,76.67,"[6, 91529, 2571, 48780, 7438, 2959, 16, 924, 8360, 318, 5952, 1089, 1732, 1221, 1222, 2628, 51540, 356, 1252, 1645, 7153, 98809, 5630]","[103688, 1193, 367, 56145, 1682, 5784, 31]"
363,33.33,"[296, 50]","[168250, 168252, 141, 122918]"
364,66.67,"[832, 786, 805, 95]","[1, 141]"
365,40.0,"[62434, 4995, 93510, 112138, 95441, 318]","[356, 5989, 72998, 95720, 115210, 1196, 76077, 115149, 4886]"
366,77.78,"[91529, 589, 7438, 109487, 7153, 6874, 116797]","[1036, 110]"
367,46.15,"[928, 1, 3809, 2018, 1221, 3466, 3114, 3471, 3088, 4306, 3157, 3797, 4023, 4310, 3994, 2716, 1246, 926]","[513, 3594, 150, 1304, 923, 1565, 2078, 3615, 2080, 3616, 39, 4019, 1219, 587, 593, 4308, 3798, 1387, 2671, 3453, 2430]"
368,80.0,"[6, 2571, 16, 678, 296, 47, 1200, 2366, 5060, 1617, 3285, 1240, 1625, 1242, 3160, 2268, 349, 858, 356, 1252]","[1954, 3148, 1198, 1201, 920]"
369,75.0,"[7361, 3174, 2959, 1625, 370, 1682, 8665, 1500, 3033]","[520, 8641, 19]"
370,73.33,"[5952, 4993, 1285, 296, 2762, 2571, 50, 5618, 8983, 1240, 223]","[1288, 2618, 32587, 38061]"
371,58.33,"[7361, 4226, 26662, 48, 592, 1748, 2297]","[31696, 661, 3863, 4090, 1884]"
372,63.64,"[6, 11, 14, 1307, 799, 293, 296, 555, 1200, 52, 440, 1215, 1089, 1090, 1221, 838, 1224, 588, 858, 1390, 380]","[1408, 281, 553, 377, 1291, 141, 1197, 1198, 110, 1297, 1079, 1401]"
373,91.67,"[230, 198, 296, 6, 235, 527, 16, 305, 25, 508, 318]",[509]
374,50.0,"[1258, 780, 1215]","[161, 153, 110]"
375,57.14,"[32, 344, 2002, 1923]","[318, 48385, 2046]"
376,63.33,"[4226, 648, 10, 410, 2716, 32, 4896, 60069, 1196, 1580, 1198, 1479, 7254, 1252, 5989, 745, 1258, 1262, 7153]","[454, 59369, 2762, 2763, 1197, 1584, 4306, 150, 376, 733, 67295]"
377,51.85,"[6656, 8641, 34, 2117, 2311, 8138, 2124, 1262, 3153, 150, 1019, 1244, 926, 6303]","[32, 3363, 1251, 4294, 1032, 4713, 25771, 80748, 4434, 3070, 87287, 6270, 84799]"
378,83.33,"[5952, 1, 4993, 318, 3114, 48780, 109487, 116797, 106782, 58559]","[64716, 36]"
379,66.67,"[457, 34, 539, 110]","[480, 150]"
380,60.7,"[1, 2, 6, 4105, 1036, 27660, 110102, 541, 4638, 1566, 1573, 122918, 122920, 122922, 47, 88129, 6218, 88140, 595, 596, 3156, 173145, 2139, 2140, 608, 6754, 5219, 3175, 3697, 3702, 49272, 2687, 4226, 45186, 5254, 31878, 2700, 3213, 93838, 8360, 4270, 1201, 8371, 1208, 1722, 1222, 1223, 5833, 7373, 2772, 8917, 7387, 59615, 2788, 34534, 2791, 64231, 141544, 95473, 95475, 8950, 77561, 1275, 1276, 8957, 1278, 68358, 165639, 53000, 95497, 780, 4887, 102684, 3869, 64285, 7981, 104241, 2355, 103228, 2366, 109374, 5445, 91974, 32587, 1356, 172875, 1359, 5459, 164179, 1367, 56152, 56156, 34150, 119145, 56174, 367, 4980, 93563, 2947, 2948, 2949, 6537, 6539, 4498, 2455, 3994, 79274, 2991, 147376, 1970, 59315, 147382, 45499, 84414, 3527, 117192, 63433, 52694, 4571, 2012, 485, 98809]","[2048, 69122, 1028, 1029, 1552, 164909, 50, 6196, 27706, 5690, 60, 6220, 2648, 5218, 6755, 1125, 34405, 1127, 1129, 6764, 2161, 3698, 84601, 27773, 1676, 48780, 98961, 1682, 88235, 181, 1207, 98491, 74948, 32456, 7376, 1234, 52952, 223, 231, 79592, 6377, 108795, 3327, 5899, 2321, 40723, 4886, 40732, 799, 3363, 837, 3916, 40278, 5463, 48982, 79702, 68954, 3421, 356, 364, 7022, 45431, 7044, 2454, 115617, 2470, 2997, 3510, 7099, 1982, 1994, 3018, 84942, 3535, 172497, 76251, 59369, 2028, 500]"
381,57.58,"[27904, 2052, 54286, 4878, 783, 4886, 6936, 44191, 3489, 3745, 72737, 2471, 1704, 3624, 5418, 1580, 1197, 8622, 8368, 66097, 50, 4019, 2762, 6863, 5971, 41566, 68319, 2788, 5989, 46948, 49274, 6893, 1136, 497, 2161, 46578, 54001, 49530]","[5377, 2, 49286, 4873, 780, 72733, 30749, 72998, 1198, 54190, 5299, 4022, 4025, 62, 837, 2502, 457, 68554, 31435, 2125, 8529, 480, 5995, 2797, 43376, 1653, 45950, 2431]"
382,72.73,"[1, 4226, 2054, 150, 117529, 2078, 72737, 118696, 50, 59315, 1210, 1214, 95167, 588, 69844, 6365, 41566, 2028, 750, 40815, 7153, 58105, 3703, 98809]","[7458, 1219, 44555, 115149, 593, 4085, 91542, 73017, 58559]"
383,85.71,"[2496, 2501, 903, 3115, 2546, 539]",[150]
384,10.0,[296],"[3203, 1959, 1258, 4333, 60, 3471, 3219, 2268, 223]"
385,57.69,"[32, 1527, 1254, 296, 1258, 1291, 1196, 1293, 21, 1213, 858, 924, 541, 318, 1183]","[1408, 1, 1219, 903, 1288, 553, 1197, 337, 497, 1265, 1211]"
386,100.0,"[16, 34, 608, 21]",[]
387,61.05,"[7936, 7937, 4226, 1282, 48516, 48774, 8199, 2183, 4235, 4878, 8207, 7438, 913, 3730, 26131, 1276, 2324, 3476, 6807, 2329, 5147, 288, 7587, 8228, 293, 4262, 296, 47, 56367, 50, 2871, 1080, 1208, 1210, 26171, 1212, 3000, 3788, 1230, 6350, 7118, 1617, 1748, 3030, 2905, 3683, 1252, 741, 1254, 37733, 2664, 745, 6123, 4848, 5489, 1148, 7934, 6783]","[1288, 48394, 3089, 7698, 4754, 39444, 922, 923, 6301, 2208, 1186, 2599, 1704, 1193, 2858, 1967, 1073, 1079, 2360, 7099, 2632, 1997, 56782, 1235, 7123, 1237, 39381, 2009, 3421, 608, 97, 3424, 1251, 2161, 5617, 6774, 26231]"
388,83.33,"[78637, 1197, 4306, 62999, 86298]",[1703]
389,100.0,"[1, 802, 260, 5, 6, 140, 141, 780, 788]",[]
390,50.0,"[3174, 110, 6350, 3408, 8622, 66097, 307, 2076, 8254]","[6016, 8327, 2025, 235, 4014, 5903, 2288, 62644, 64957]"
391,37.33,"[2948, 6, 778, 2571, 2959, 912, 1041, 4499, 920, 3481, 25, 29, 1059, 1968, 1845, 1210, 1213, 1214, 1748, 3159, 1240, 1244, 2396, 5475, 750, 1136, 1270, 1277]","[2947, 4361, 1036, 910, 527, 3470, 3089, 2194, 5135, 2708, 5013, 2712, 3996, 2716, 1184, 1185, 5537, 1193, 1961, 4011, 4144, 308, 695, 1719, 2232, 318, 1348, 2502, 199, 2248, 1357, 1358, 1233, 5202, 2003, 3160, 3418, 348, 223, 5477, 233, 1131, 1132, 4334, 497, 1265, 500]"
392,33.33,[1198],"[1193, 1221]"
393,85.19,"[4226, 68358, 91529, 48394, 6539, 122892, 68237, 4878, 33679, 1682, 8984, 2329, 130842, 293, 51255, 6333, 96079, 31696, 130518, 6365, 1653, 66934, 98809]","[49272, 457, 4027, 110]"
394,66.67,"[225, 50]",[110]
395,83.33,"[160, 520, 552, 172, 110]",[597]
396,50.0,"[1, 50, 293]","[6377, 3114, 4886]"
397,66.67,"[6016, 4017, 5291, 492]","[232, 123]"
398,58.33,"[32, 60069, 902, 2161, 5971, 59387, 1278]","[48516, 2248, 6408, 7022, 910]"
399,77.78,"[1, 260, 296, 6377, 1291, 2571, 7153]","[2194, 6333]"
400,92.31,"[608, 1221, 6, 44199, 778, 1258, 47, 50, 1270, 44665, 858, 168252]",[47099]
401,75.0,"[37729, 134853, 783, 152081, 50872, 52287]","[1136, 239]"
402,88.89,"[589, 112, 593, 434, 597, 442, 380, 95]",[61]
403,50.0,"[3107, 110, 47]","[180, 2502, 3006]"
404,44.44,"[539, 17, 11, 349]","[34, 356, 357, 588, 590]"
405,40.74,"[32, 68237, 4878, 16, 1625, 4848, 1206, 1213, 8950, 25, 541]","[47491, 37731, 34405, 390, 64614, 1673, 25771, 1805, 69134, 3409, 5810, 370, 3418, 3355, 1214, 8254]"
406,33.33,[261],"[2125, 135]"
407,50.0,"[7153, 260, 58559]","[1291, 1196, 59315]"
408,66.67,"[4993, 260, 10, 2571, 48394, 91542, 111781, 109487, 93363, 138036, 5047, 73017, 58559, 8641, 56775, 3033, 2791, 165101, 1272, 98809, 47610, 1278]","[46976, 318, 71106, 55908, 5064, 152077, 111759, 8528, 1265, 7324, 69278]"
409,55.56,"[2657, 3846, 2599, 39, 1193, 1194, 3526, 3175, 1513, 111, 3504, 3543, 1242, 3099, 858]","[3040, 223, 678, 1256, 1197, 910, 1394, 2683, 3868, 3869, 1694, 1247]"
410,53.66,"[2176, 3, 2186, 3468, 908, 913, 1188, 1958, 427, 1963, 2731, 3504, 1080, 58, 6460, 1859, 3928, 3161, 1248, 1252, 4334, 4214]","[2184, 527, 912, 1173, 3224, 1073, 52, 1206, 1079, 3134, 4160, 3911, 4175, 2769, 468, 3925, 2395, 3552, 1251]"
411,53.33,"[448, 2, 454, 296, 586, 151, 282, 380]","[1, 161, 553, 11, 587, 150, 316]"
412,47.62,"[1537, 1252, 2759, 904, 2763, 908, 1617, 2770, 1172, 1244]","[162, 34, 2150, 1610, 910, 1136, 17, 1269, 1147, 2108, 2239]"
413,60.0,"[1792, 1221, 296, 54286, 16, 3408, 68157, 318, 64957]","[4993, 5574, 1704, 3624, 3147, 4890]"
