userId,porcentagem_coberta,filmes_apareceram,filmes_nao_apareceram
282,50.88,"[1, 4226, 48516, 6, 54286, 4239, 16, 1307, 2717, 106782, 2471, 296, 5418, 2987, 3254, 1208, 1466, 1213, 3006, 1732, 5445, 2762, 2379, 858, 1884, 2788, 5481, 134130, 139385]","[46976, 1028, 4873, 4874, 6539, 1298, 2194, 4886, 919, 3481, 30749, 3362, 2470, 1203, 6708, 2997, 318, 2115, 55765, 30812, 356, 6377, 2028, 52973, 34162, 4085, 1784, 47610]"
283,0.0,[],"[69, 104, 1580, 1517, 110, 1210]"
284,50.0,"[356, 357, 186, 267, 173, 303, 595, 440, 442]","[2, 296, 457, 10, 590, 15, 208, 592, 348]"
285,55.56,"[3296, 1219, 5995, 441, 1247]","[296, 6787, 1252, 111]"
286,44.44,"[4226, 4901, 6, 2762, 1258, 47, 2959, 6874]","[454, 455, 1193, 6377, 6539, 110, 4848, 1333, 2997, 508]"
287,13.33,"[6296, 4878]","[101, 4973, 187, 1136, 4979, 2997, 2966, 1527, 3033, 6331, 6620, 29, 671]"
288,25.0,"[1, 3, 260, 4881, 924, 3108, 296, 3114, 1198, 953, 8636, 1090, 1093, 1225, 32587, 589, 593, 3168, 1376, 1276, 1278]","[48385, 1923, 2947, 40583, 6539, 5388, 33166, 21, 4886, 4890, 3614, 3359, 1952, 1953, 4002, 3363, 60069, 6565, 2985, 3499, 8879, 1584, 1199, 1201, 2099, 1587, 2739, 3638, 31923, 50872, 48696, 7090, 4027, 318, 2496, 6593, 8641, 3396, 5445, 1094, 2501, 2761, 2991, 1356, 590, 1614, 2770, 5464, 1242, 2011, 1374, 1247, 2020, 7143, 59369, 63082, 7147, 4016, 2418, 40819, 1270, 1017, 40959]"
289,33.33,[235],"[16, 750]"
290,33.33,"[900, 260, 903, 904, 915, 1299, 2067, 3741, 2336, 296, 1834, 1196, 1090, 1224, 1228, 2770, 599, 2648, 2788, 1254, 3559, 1259, 2937, 2940]","[1, 1283, 1287, 647, 1927, 3849, 11, 3089, 1912, 918, 3095, 919, 3608, 25, 3738, 1187, 1957, 1446, 1447, 1960, 1193, 1961, 2599, 300, 3634, 2355, 2359, 954, 955, 3260, 1089, 1094, 3271, 968, 457, 1225, 2130, 474, 475, 3035, 608, 2660, 2791, 1258, 3307, 2160, 1394, 2936]"
291,77.78,"[4896, 60069, 102125, 69844, 91542, 106072, 68954]","[1, 5218]"
292,50.88,"[5504, 1, 260, 1544, 2571, 91542, 45722, 4896, 161, 85414, 2987, 2989, 1198, 2990, 8368, 1203, 59315, 1207, 3256, 8636, 2115, 2628, 5445, 96079, 112852, 858, 91500, 494, 3836]","[62081, 1552, 4886, 108190, 3871, 115617, 2085, 72998, 952, 72641, 46530, 5444, 3269, 8132, 586, 3916, 45517, 84954, 3421, 4830, 2533, 63082, 2028, 71535, 1393, 500, 82169, 1017]"
294,27.27,"[260, 2628, 1196, 1356, 431, 2001, 858, 1371, 1663]","[1288, 2064, 2968, 417, 3363, 2598, 1580, 1197, 1198, 2350, 2352, 435, 1587, 3385, 3387, 69, 70, 2502, 2378, 2003, 733, 3040, 3041, 866]"
295,44.44,"[6016, 50, 1221, 1213]","[70, 1193, 7438, 6874, 29]"
296,71.43,"[296, 2571, 2959, 4144, 50]","[169034, 110]"
297,100.0,"[608, 866, 6, 47, 50, 1047]",[]
298,62.96,"[32, 1089, 96610, 1732, 34405, 6283, 2959, 7153, 2931, 1748, 112852, 66297, 92535, 6874, 1210, 924, 1214]","[2916, 65642, 47, 16, 27156, 27773, 60950, 1527, 858, 1213]"
299,66.67,"[3624, 1258, 3717, 3578]","[1387, 1198]"
300,55.56,"[356, 109487, 527, 2959, 318]","[4848, 92259, 4973, 81591]"
301,42.11,"[5989, 296, 5418, 40815, 21, 5816, 1307, 3996]","[1193, 10, 4011, 1225, 33166, 17, 30707, 308, 56788, 3578, 349]"
302,28.57,"[296, 1221]","[480, 457, 14, 17, 21]"
303,100.0,"[5378, 1097, 2571, 1196, 589, 1580, 3793, 1394, 3703]",[]
304,37.5,"[1, 1025, 707, 1028, 1320, 329, 1610, 2571, 1196, 653, 589, 1356, 1370, 1136, 2322, 1777, 2393, 474]","[2, 2567, 7, 2316, 1197, 2605, 1584, 1721, 185, 314, 1726, 62, 318, 708, 1608, 73, 457, 586, 588, 208, 81, 1242, 1247, 224, 480, 1259, 1387, 1396, 1019, 1407]"
305,32.54,"[54272, 69122, 45186, 260, 115210, 2571, 81932, 50442, 54286, 527, 16, 89745, 4878, 6808, 79132, 541, 32, 60069, 110501, 296, 1196, 56367, 59315, 6709, 160565, 51255, 67255, 1215, 5952, 8644, 67923, 474, 92507, 56156, 3681, 114662, 750, 5618, 49651, 64501, 2167]","[115713, 37380, 1036, 34319, 72720, 97304, 82461, 72733, 30749, 4639, 2605, 47, 1584, 3147, 3671, 2648, 30812, 88163, 92259, 64614, 31364, 163985, 7323, 69275, 6818, 4776, 1197, 1199, 36529, 135861, 2232, 72378, 1219, 1220, 67788, 131796, 7387, 2268, 1250, 1252, 1253, 2791, 2795, 105197, 46322, 2804, 1278, 92420, 778, 780, 5903, 104211, 1333, 76093, 318, 109374, 163645, 64839, 96588, 140110, 8528, 69481, 89492, 47099, 106920, 1961, 2987, 4011, 1968, 81845, 4022, 1979, 8640, 4034, 965, 968, 103883, 56782, 76251, 3039, 96737, 54259, 3578, 7163, 59900]"
306,41.67,"[134368, 6377, 117590, 97913, 175199]","[5957, 166534, 175303, 133419, 96588, 5784, 87869]"
307,31.58,"[45728, 1, 7361, 296, 4776, 65738, 59022, 16, 1968, 55280, 5618, 628, 26133, 55765, 344, 52281, 1213, 1215]","[54272, 1028, 1031, 2700, 52241, 19, 663, 923, 3740, 1441, 27555, 1967, 1201, 66097, 5427, 59315, 318, 1345, 2628, 8011, 32587, 65740, 3535, 2000, 593, 7247, 52435, 1366, 3671, 2395, 4448, 54256, 46578, 54259, 58998, 55290, 47099, 5500, 4477]"
308,55.56,"[5952, 68358, 5816, 410, 58559]","[48, 6377, 362, 60069]"
309,60.87,"[930, 1250, 4327, 7143, 527, 4432, 7153, 1682, 50, 2324, 1204, 953, 2202, 318]","[1537, 6947, 933, 2353, 1234, 30707, 1942, 4886, 30812]"
310,16.67,"[1233, 1223]","[6051, 6410, 5899, 2671, 529, 1204, 246, 2518, 2457, 58]"
311,0.0,[],"[5992, 1258, 2291]"
312,47.62,"[1921, 6, 904, 527, 16, 3994, 2716, 924, 541, 32, 5812, 1210, 1214, 1371, 1372, 1253, 2028, 1909, 3703, 1272]","[3081, 912, 4754, 1175, 1178, 3742, 1278, 2600, 2985, 1212, 1358, 2640, 1748, 4437, 471, 5463, 2140, 5478, 1130, 2160, 4720, 3070]"
313,48.15,"[2947, 5254, 10, 3994, 32, 293, 5039, 1200, 5040, 1208, 4553, 589, 592, 593, 3153, 2004, 2020, 2021, 2533, 1261, 3697, 3701, 3702, 2167, 2553, 253]","[3977, 1036, 1676, 29, 4518, 1580, 1199, 1717, 2872, 3256, 1344, 1345, 1350, 968, 3917, 2901, 1500, 223, 1249, 2275, 999, 3175, 1513, 1258, 2542, 2287, 4848, 1653]"
314,10.0,[539],"[7, 587, 11, 1391, 17, 273, 536, 314, 318]"
315,83.33,"[902, 2067, 154, 1947, 1276]",[599]
316,0.0,[],"[344, 45, 342]"
317,54.55,"[32, 1089, 7361, 48516, 6, 904, 296, 91658, 4776, 68237, 2959, 16, 94864, 1617, 51540, 7156, 858, 68157]","[293, 1704, 2858, 3147, 72011, 82667, 55276, 4973, 4306, 7445, 81591, 1784, 82459, 96829, 318]"
318,18.52,"[33794, 173317, 6, 80906, 527, 71057, 90647, 158238, 32, 60069, 54185, 55721, 109487, 84273, 3897, 92475, 26048, 30793, 100553, 26073, 74458, 86237, 159976, 5617, 158972]","[1024, 83976, 55820, 140816, 1552, 535, 97304, 97306, 47, 71745, 593, 117849, 63072, 118880, 73323, 90746, 81018, 1147, 4226, 90245, 48774, 53894, 4239, 77455, 67734, 69784, 71838, 120478, 44195, 143525, 4776, 1193, 1194, 133802, 3246, 27328, 42176, 3283, 1748, 6870, 71899, 3819, 33004, 84716, 4848, 1265, 176371, 1273, 1274, 7932, 27904, 48385, 3845, 4873, 86290, 81191, 6953, 300, 7981, 1845, 318, 109374, 93510, 337, 5971, 3412, 1884, 43869, 5475, 5989, 86377, 101741, 2427, 6016, 62849, 140162, 48001, 5508, 63876, 70533, 128902, 904, 33166, 97168, 922, 67997, 7071, 100277, 3000, 177593, 4027, 3006, 2495, 3007, 2502, 94150, 1483, 26059, 55765, 128991, 77800, 68073, 54256, 74226, 78836, 114678, 1527, 60408, 59387, 8190]"
319,66.67,"[293, 1221, 106696, 2571, 1907, 79132]","[318, 81845, 110]"
320,0.0,[],"[2058, 4387, 3534]"
321,44.44,"[592, 24, 292, 316]","[2, 141, 593, 500, 317]"
322,25.0,"[7361, 2571, 47]","[6787, 10, 11, 2542, 1136, 2353, 1080, 953, 6874]"
323,33.33,"[50, 112852, 116797]","[161, 2, 551, 527, 115569, 562]"
324,33.33,[608],"[3864, 858]"
325,25.0,"[1280, 4226, 1219, 6, 4956, 969, 555, 4239, 1391, 2159, 1270, 924]","[4993, 1028, 3461, 2952, 2186, 5004, 1805, 4117, 29, 541, 30, 1573, 5418, 1845, 2490, 1211, 1217, 5444, 5445, 2894, 593, 2391, 3160, 3163, 3550, 2912, 230, 3175, 233, 235, 2155, 1517, 3435, 1784, 2425, 1279]"
326,42.42,"[116897, 46723, 43396, 57669, 86504, 55721, 5418, 47, 7153, 70451, 116797, 105844, 71033, 68157]","[44555, 55820, 84240, 1299, 30749, 165, 6953, 31410, 5446, 5577, 32460, 3450, 1619, 85342, 1246, 3556, 110, 7160, 3578]"
327,50.0,"[3617, 48516, 3785, 50, 3897]","[1221, 104, 1288, 150, 1213]"
328,53.33,"[1, 8961, 2115, 5349, 616, 3114, 5418, 81834, 750, 2959, 1200, 1262, 1203, 1080, 88125, 2398]","[608, 34, 78499, 1064, 1258, 3499, 47, 1073, 5299, 1206, 1270, 49272, 35836, 2174]"
329,66.67,"[1193, 778]",[1237]
330,33.33,"[32, 4896, 260, 2918, 551, 296, 1196, 1197, 750, 3793, 1394, 4886, 6874, 58559]","[1, 1923, 778, 2700, 2710, 2712, 25, 288, 60069, 4902, 553, 1193, 1961, 2871, 6460, 858, 1246, 48738, 2916, 6377, 1258, 1259, 1387, 3948, 3949, 1391, 497, 1784]"
331,35.71,"[4993, 296, 91529, 33004, 52973, 2959, 50, 51255, 30749, 58559]","[8961, 115713, 4963, 293, 57669, 112552, 193609, 91658, 112556, 2712, 50872, 61132, 94864, 3535, 4973, 6711, 6936, 6874]"
332,43.59,"[608, 1, 4226, 2019, 59784, 2762, 6539, 47, 1200, 1617, 50, 3091, 1240, 6874, 79132, 3037, 58559]","[26131, 1573, 85414, 8874, 4011, 1196, 2732, 1584, 2739, 6711, 1093, 590, 56782, 593, 1234, 4306, 1237, 3160, 2020, 2028, 79091, 8949]"
333,66.67,"[3578, 3567]",[1193]
334,41.67,"[260, 296, 6377, 38038, 1755]","[6016, 1923, 356, 1610, 48394, 4973, 50872]"
335,16.67,[50],"[163, 1639, 1196, 780, 110]"
336,53.33,"[1, 293, 6, 296, 2762, 2571, 47, 318]","[5445, 1704, 2858, 4973, 7153, 1722, 1246]"
337,50.0,"[32, 318, 802, 36, 5, 110, 786, 376, 350]","[1, 3, 708, 711, 135, 145, 788, 667, 31]"
338,66.67,"[296, 50, 27773, 174053]","[8784, 318]"
339,37.04,"[1, 4995, 81156, 53000, 115210, 80139, 2959, 16, 81562, 105504, 104879, 1213, 5952, 454, 64716, 170705, 1625, 858, 2019, 174053, 64614, 114662, 86504, 5995, 2028, 56174, 105844, 760, 139385, 35836]","[6, 904, 91658, 1674, 85774, 8464, 5010, 45210, 3741, 64034, 112290, 6947, 4262, 71464, 2858, 36529, 141749, 1206, 8376, 1214, 3006, 53953, 72641, 134853, 457, 91978, 4299, 72011, 56782, 3535, 8529, 4306, 92243, 56145, 7001, 52319, 86882, 5989, 6887, 45672, 174055, 1258, 1259, 364, 37741, 4975, 2160, 1265, 1653, 3578, 47099]"
340,55.56,"[648, 329, 10, 780, 316]","[150, 318, 595, 110]"
341,40.0,"[45672, 380, 1036, 136020]","[1, 111617, 6537, 94677, 7293, 109374]"
342,33.33,"[3752, 3298]","[3219, 733, 1198, 223]"
343,57.14,"[4993, 296, 4878, 56367, 50, 2329, 5690, 1214]","[34338, 8969, 55820, 1617, 35836, 318]"
344,53.33,"[111362, 260, 34150, 8360, 111759, 3793, 7099, 2012]","[3082, 3147, 2028, 110, 2353, 91542, 318]"
345,41.67,"[8810, 1690, 1244, 7293, 1214]","[3489, 8261, 838, 779, 3534, 3247, 412]"
346,51.85,"[7008, 7940, 7748, 903, 1225, 7438, 5679, 912, 1230, 50, 32179, 6993, 2160, 5878]","[3362, 1219, 904, 26729, 3627, 6987, 1997, 111, 17, 5618, 31923, 2131, 3160]"
347,55.56,"[1, 356, 364, 339, 597]","[648, 10, 11, 780]"
348,44.44,"[4993, 260, 750, 111, 50, 2329, 858, 79132]","[2366, 1250, 92259, 903, 4973, 1267, 2357, 1693, 4958, 58559]"
349,14.29,[364],"[34, 356, 357, 105, 10, 597]"
350,75.0,"[32, 1393, 260]",[1]
351,38.1,"[88129, 88163, 48516, 5989, 296, 2571, 47, 67255]","[6016, 4865, 73344, 4963, 88932, 6214, 1735, 48780, 12, 51662, 4239, 2231, 71579]"
352,44.44,"[4993, 4226, 260, 115210, 2959, 71057, 106002, 135569, 924, 81834, 99114, 47, 50, 1590, 1466, 99007, 5952, 593, 56145, 2393, 135133, 101864, 1779, 114935]","[34048, 91529, 91658, 56587, 3471, 1552, 93840, 2966, 57368, 2329, 81562, 40732, 105504, 2340, 104879, 1080, 79293, 69951, 1994, 1997, 51662, 3535, 115149, 51540, 2908, 37729, 3555, 135143, 52328, 71530]"
353,50.0,"[280, 6, 237, 144, 593, 344, 349]","[1, 2, 70, 364, 112, 595, 246]"
354,58.97,"[8961, 648, 2571, 4878, 1682, 32, 1704, 4776, 1196, 47, 50, 5956, 3275, 6874, 4344, 356, 357, 5989, 52722, 30707, 1270, 49272, 377]","[2692, 3176, 8957, 2987, 1676, 2572, 1101, 1997, 52973, 1201, 593, 2003, 1265, 1333, 2161, 733]"
355,66.67,"[900, 901, 316, 2628]","[2916, 2094]"
356,35.09,"[60293, 3210, 2571, 1291, 141, 916, 3481, 3994, 1573, 180, 51255, 1208, 7352, 58559, 7361, 1884, 6365, 54503, 1270, 1784]","[59141, 31878, 902, 2572, 912, 529, 3477, 44195, 2858, 4011, 1206, 4027, 62, 1220, 457, 1610, 7419, 2005, 3160, 44889, 30810, 3552, 1639, 5992, 5225, 2797, 2542, 5103, 1265, 3186, 4979, 500, 2804, 6003, 8949, 49272, 40955]"
357,34.25,"[1, 2959, 17, 26133, 277, 26528, 551, 8368, 96563, 5816, 1213, 1221, 3911, 586, 1104, 1361, 69844, 2011, 2918, 6502, 26471, 40815, 54001, 628, 1022]","[46976, 780, 8464, 2581, 926, 671, 34, 80549, 2599, 296, 553, 1704, 2863, 66097, 1721, 3897, 953, 1084, 318, 1345, 6593, 1219, 5445, 1350, 8011, 72011, 1101, 1997, 80463, 3578, 6612, 2005, 54997, 5464, 2137, 4700, 4447, 2144, 1895, 80489, 1259, 2160, 1265, 4720, 1267, 46578, 55290, 2686]"
358,44.44,"[42728, 8533, 69757, 70599]","[902, 36525, 1721, 71579, 2396]"
359,11.11,[58],"[1, 4034, 296, 1225, 2858, 4306, 1172, 1246]"
360,66.67,"[1488, 1754, 1584, 1747]","[1721, 1407]"
361,44.44,"[49272, 2706, 5459, 6188]","[6378, 3082, 2700, 47099, 46972]"
362,66.67,"[91529, 2571, 48780, 7438, 2959, 16, 924, 8360, 5952, 1089, 1732, 1221, 1222, 2628, 51540, 356, 1252, 7153, 98809, 5630]","[6, 103688, 1193, 1645, 367, 56145, 1682, 5784, 318, 31]"
363,16.67,[296],"[122918, 141, 50, 168250, 168252]"
364,66.67,"[832, 786, 805, 95]","[1, 141]"
365,33.33,"[62434, 4995, 93510, 95441, 318]","[356, 5989, 72998, 95720, 112138, 115210, 1196, 76077, 115149, 4886]"
366,33.33,"[91529, 7153, 109487]","[1036, 589, 110, 7438, 6874, 116797]"
367,17.95,"[1, 1221, 3114, 3088, 4306, 4023, 3994]","[513, 3466, 3594, 3471, 150, 1304, 923, 2716, 1565, 926, 2078, 928, 2080, 3616, 3615, 39, 4019, 1219, 587, 593, 4308, 3157, 3797, 3798, 4310, 1246, 3809, 2018, 1387, 2671, 3453, 2430]"
368,64.0,"[5060, 356, 678, 6, 296, 2571, 349, 47, 16, 1200, 3285, 1240, 1625, 1242, 2268, 858]","[1954, 1252, 3148, 1198, 1201, 1617, 920, 3160, 2366]"
369,66.67,"[7361, 3174, 2959, 1625, 370, 1682, 8665, 1500]","[520, 8641, 19, 3033]"
370,66.67,"[5952, 4993, 296, 2762, 2571, 50, 5618, 8983, 1240, 223]","[1285, 1288, 32587, 38061, 2618]"
371,33.33,"[592, 2297, 4226, 26662]","[7361, 48, 31696, 1748, 661, 3863, 4090, 1884]"
372,45.45,"[1089, 1090, 293, 6, 1221, 1224, 555, 11, 588, 1390, 1200, 52, 440, 858, 1215]","[1408, 281, 838, 296, 553, 377, 1291, 141, 14, 1197, 1198, 1297, 110, 1079, 1401, 1307, 380, 799]"
373,58.33,"[6, 230, 296, 235, 527, 305, 318]","[198, 16, 25, 508, 509]"
374,50.0,"[1258, 780, 1215]","[161, 153, 110]"
375,42.86,"[32, 2002, 1923]","[344, 48385, 2046, 318]"
376,53.33,"[32, 4896, 4226, 1252, 60069, 5989, 1479, 648, 745, 10, 1196, 1198, 1262, 7153, 410, 2716]","[454, 59369, 2762, 2763, 1580, 1197, 1258, 1584, 4306, 150, 7254, 376, 733, 67295]"
377,29.63,"[6656, 8641, 34, 2311, 8138, 2124, 3153, 150]","[1032, 926, 6303, 32, 3363, 25771, 6270, 84799, 2117, 4294, 4434, 1244, 1251, 4713, 80748, 1262, 87287, 1019, 3070]"
378,83.33,"[5952, 1, 4993, 318, 3114, 48780, 109487, 116797, 106782, 58559]","[64716, 36]"
379,66.67,"[457, 34, 539, 110]","[480, 150]"
380,42.29,"[1, 2, 6, 4105, 1036, 27660, 110102, 541, 4638, 122918, 122920, 122922, 47, 88129, 88140, 595, 173145, 2140, 608, 6754, 5219, 3697, 3702, 49272, 4226, 45186, 5254, 31878, 2700, 3213, 93838, 8360, 4270, 8371, 1722, 1223, 7373, 7387, 59615, 2788, 64231, 141544, 95473, 95475, 8950, 77561, 8957, 68358, 165639, 53000, 95497, 780, 3869, 64285, 7981, 2355, 103228, 2366, 91974, 172875, 1356, 5459, 164179, 56152, 56156, 119145, 56174, 2948, 2949, 6537, 6539, 4498, 79274, 2991, 1970, 59315, 147382, 45499, 84414, 3527, 117192, 63433, 52694, 2012, 98809]","[2048, 69122, 1028, 1029, 1552, 1566, 1573, 164909, 50, 6196, 27706, 5690, 60, 6218, 6220, 596, 3156, 2648, 2139, 5218, 6755, 1125, 34405, 1127, 3175, 1129, 6764, 2161, 3698, 84601, 27773, 2687, 1676, 48780, 98961, 1682, 88235, 1201, 181, 1207, 1208, 98491, 74948, 1222, 32456, 5833, 7376, 1234, 2772, 8917, 52952, 223, 34534, 231, 2791, 6377, 79592, 108795, 1275, 1276, 1278, 3327, 5899, 2321, 40723, 4886, 4887, 40732, 102684, 799, 3363, 104241, 109374, 837, 5445, 32587, 3916, 1359, 40278, 1367, 5463, 48982, 68954, 79702, 3421, 356, 34150, 364, 7022, 367, 4980, 45431, 93563, 2947, 7044, 2454, 2455, 3994, 115617, 2470, 147376, 2997, 3510, 7099, 1982, 1994, 3018, 84942, 3535, 172497, 4571, 76251, 485, 59369, 2028, 500]"
381,37.88,"[27904, 54286, 4878, 783, 6936, 44191, 3489, 3745, 72737, 5418, 1580, 8368, 50, 4019, 2762, 5971, 41566, 68319, 2788, 5989, 49274, 6893, 1136, 54001, 49530]","[5377, 2, 2052, 49286, 4873, 780, 4886, 72733, 30749, 72998, 2471, 1704, 3624, 1197, 1198, 8622, 54190, 66097, 5299, 4022, 4025, 62, 837, 2502, 457, 68554, 31435, 2125, 6863, 8529, 480, 46948, 5995, 2797, 43376, 497, 2161, 46578, 1653, 45950, 2431]"
382,51.52,"[1, 4226, 72737, 118696, 41566, 588, 750, 40815, 7153, 59315, 69844, 3703, 98809, 1210, 1214, 6365, 2078]","[7458, 1219, 2054, 73017, 44555, 2028, 115149, 593, 50, 4085, 150, 91542, 58105, 117529, 95167, 58559]"
383,71.43,"[2496, 2501, 903, 3115, 2546]","[539, 150]"
384,10.0,[296],"[3203, 1959, 1258, 4333, 60, 3471, 3219, 2268, 223]"
385,30.77,"[32, 296, 1291, 1196, 1213, 858, 924, 541]","[1408, 1, 1219, 1254, 903, 1288, 553, 1258, 1293, 1197, 337, 497, 1265, 21, 1527, 1211, 318, 1183]"
386,75.0,"[16, 608, 21]",[34]
387,35.79,"[7936, 7937, 4226, 1282, 48516, 48774, 8199, 2183, 4235, 4878, 7438, 26131, 6807, 7587, 293, 296, 56367, 47, 2871, 1080, 1208, 1210, 26171, 1212, 3000, 1230, 6350, 1617, 3030, 2905, 2664, 745, 5489, 1148]","[1288, 48394, 8207, 3089, 7698, 3730, 39444, 4754, 2324, 913, 3476, 2329, 922, 5147, 923, 6301, 2208, 288, 1186, 8228, 4262, 2599, 1704, 1193, 2858, 1967, 1073, 50, 1079, 2360, 7099, 2632, 3788, 1997, 7118, 56782, 1235, 1748, 1237, 7123, 39381, 2009, 3421, 608, 97, 3424, 3683, 1251, 1252, 741, 1254, 37733, 6123, 4848, 2161, 5617, 6774, 26231, 1276, 7934, 6783]"
388,66.67,"[4306, 86298, 78637, 62999]","[1197, 1703]"
389,55.56,"[802, 260, 780, 141, 788]","[1, 140, 5, 6]"
390,33.33,"[8622, 6350, 110, 66097, 307, 8254]","[6016, 3174, 8327, 2025, 235, 4014, 5903, 2288, 3408, 62644, 2076, 64957]"
391,25.33,"[6, 2571, 2959, 920, 3481, 29, 1059, 1968, 1210, 1213, 1214, 1748, 3159, 1240, 1244, 5475, 750, 1136, 1270]","[2947, 2948, 4361, 778, 1036, 910, 527, 912, 1041, 2194, 3089, 2708, 5013, 3470, 4499, 2712, 25, 3996, 2716, 1184, 1185, 5537, 1193, 1961, 4011, 4144, 308, 1845, 695, 1719, 2232, 318, 1348, 2502, 199, 2248, 1357, 1358, 1233, 5202, 2003, 3160, 3418, 348, 2396, 223, 5477, 233, 1131, 1132, 5135, 4334, 497, 1265, 500, 1277]"
392,0.0,[],"[1193, 1221, 1198]"
393,70.37,"[4226, 68358, 91529, 6539, 122892, 68237, 4878, 1682, 8984, 2329, 130842, 293, 51255, 6333, 130518, 6365, 1653, 66934, 98809]","[457, 48394, 110, 96079, 33679, 31696, 49272, 4027]"
394,66.67,"[225, 50]",[110]
395,66.67,"[160, 552, 172, 110]","[520, 597]"
396,33.33,"[1, 293]","[6377, 3114, 50, 4886]"
397,16.67,[492],"[6016, 232, 5291, 4017, 123]"
398,41.67,"[32, 902, 2161, 5971, 1278]","[48516, 60069, 2248, 6408, 910, 7022, 59387]"
399,66.67,"[1, 260, 296, 1291, 2571, 7153]","[6377, 2194, 6333]"
400,69.23,"[1221, 6, 778, 1258, 47, 50, 44665, 858, 168252]","[608, 47099, 1270, 44199]"
401,75.0,"[37729, 134853, 783, 152081, 50872, 52287]","[1136, 239]"
402,66.67,"[112, 434, 597, 442, 380, 95]","[593, 61, 589]"
403,33.33,"[3107, 47]","[110, 180, 2502, 3006]"
404,22.22,"[539, 11]","[34, 356, 357, 588, 590, 17, 349]"
405,33.33,"[32, 4878, 16, 1625, 4848, 8950, 1213, 25, 541]","[47491, 37731, 34405, 390, 64614, 1673, 25771, 68237, 1805, 69134, 3409, 5810, 370, 1206, 3418, 3355, 1214, 8254]"
406,0.0,[],"[261, 2125, 135]"
407,50.0,"[7153, 260, 58559]","[1291, 1196, 59315]"
408,48.48,"[4993, 8641, 260, 111781, 56775, 10, 2571, 165101, 98809, 109487, 93363, 5047, 1272, 3033, 1278, 58559]","[46976, 318, 71106, 55908, 2791, 5064, 48394, 152077, 111759, 8528, 1265, 138036, 91542, 73017, 47610, 7324, 69278]"
409,22.22,"[2657, 3846, 3175, 3543, 858, 3099]","[910, 3868, 3869, 1694, 678, 39, 2599, 1193, 1194, 1197, 3504, 3526, 1242, 223, 3040, 1247, 1256, 1513, 111, 1394, 2683]"
410,29.27,"[2176, 1248, 3, 1188, 1252, 2186, 1963, 3468, 908, 3504, 913, 3161]","[2184, 527, 912, 1173, 3224, 1958, 427, 2731, 1073, 52, 1206, 1079, 1080, 58, 6460, 3134, 4160, 1859, 3911, 4175, 2769, 468, 3925, 3928, 2395, 3552, 1251, 4334, 4214]"
411,26.67,"[448, 586, 454, 151]","[1, 2, 161, 296, 553, 11, 587, 150, 316, 282, 380]"
412,33.33,"[1252, 904, 908, 1617, 2770, 1172, 1244]","[1537, 162, 34, 2150, 2759, 1610, 2763, 910, 1136, 17, 1269, 1147, 2108, 2239]"
413,53.33,"[1792, 1221, 296, 54286, 16, 68157, 318, 64957]","[4993, 5574, 1704, 3624, 3147, 3408, 4890]"
